time,unit,fuel,output_up
16,4,Nuclear,-0.0
16,5,Oil,-0.0
16,6,NaturalGas,-0.0
16,7,NaturalGas,-0.0
16,8,HardCoal,-0.0
16,9,HardCoal,-0.0
16,10,Lignite,-0.0
16,11,Lignite,-0.0
16,12,HardCoal,-0.0
17,1,NaturalGas,-0.0
17,2,NaturalGas,-0.0
17,3,Lignite,-0.0
17,4,Nuclear,-0.0
17,5,Oil,-0.0
17,6,NaturalGas,-0.0
17,7,NaturalGas,-0.0
17,8,HardCoal,-0.0
17,9,HardCoal,-0.0
17,10,Lignite,-0.0
17,11,Lignite,-0.0
17,12,HardCoal,-0.0
18,1,NaturalGas,-0.0
18,2,NaturalGas,-0.0
18,3,Lignite,-0.0
18,4,Nuclear,-0.0
18,5,Oil,-0.0
18,6,NaturalGas,-0.0
18,7,NaturalGas,-0.0
18,8,HardCoal,-0.0
18,9,HardCoal,-0.0
18,10,Lignite,-0.0
18,11,Lignite,-0.0
18,12,HardCoal,-0.0
19,1,NaturalGas,-0.0
19,2,NaturalGas,-0.0
19,3,Lignite,-0.0
19,4,Nuclear,-0.0
19,5,Oil,-0.0
19,6,NaturalGas,-0.0
19,7,NaturalGas,-0.0
19,8,HardCoal,-0.0
19,9,HardCoal,-0.0
19,10,Lignite,-0.0
19,11,Lignite,-0.0
19,12,HardCoal,-0.0
20,1,NaturalGas,-0.0
20,2,NaturalGas,-0.0
20,3,Lignite,-0.0
20,4,Nuclear,-0.0
20,5,Oil,-0.0
20,6,NaturalGas,-0.0
20,7,NaturalGas,-0.0
20,8,HardCoal,-0.0
20,9,HardCoal,-0.0
20,10,Lignite,-0.0
20,11,Lignite,-0.0
20,12,HardCoal,-0.0
21,1,NaturalGas,-0.0
21,2,NaturalGas,-0.0
21,3,Lignite,-0.0
21,4,Nuclear,-0.0
21,5,Oil,-0.0
21,6,NaturalGas,-0.0
21,7,NaturalGas,-0.0
21,8,HardCoal,-0.0
21,9,HardCoal,-0.0
21,10,Lignite,-0.0
21,11,Lignite,-0.0
21,12,HardCoal,-0.0
22,1,NaturalGas,-0.0
22,2,NaturalGas,-0.0
22,3,Lignite,-0.0
22,4,Nuclear,-0.0
22,5,Oil,-0.0
22,6,NaturalGas,-0.0
22,7,NaturalGas,-0.0
22,8,HardCoal,-0.0
22,9,HardCoal,-0.0
22,10,Lignite,-0.0
22,11,Lignite,-0.0
22,12,HardCoal,-0.0
23,1,NaturalGas,-0.0
23,2,NaturalGas,-0.0
23,3,Lignite,-0.0
23,4,Nuclear,-0.0
23,5,Oil,-0.0
23,6,NaturalGas,-0.0
23,7,NaturalGas,-0.0
23,8,HardCoal,-0.0
23,9,HardCoal,-0.0
23,10,Lignite,-0.0
23,11,Lignite,-0.0
23,12,HardCoal,-0.0
24,1,NaturalGas,-0.0
24,2,NaturalGas,-0.0
24,3,Lignite,-0.0
24,4,Nuclear,-0.0
24,5,Oil,-0.0
24,6,NaturalGas,-0.0
24,7,NaturalGas,-0.0
24,8,HardCoal,-0.0
24,9,HardCoal,-0.0
24,10,Lignite,-0.0
24,11,Lignite,-0.0
24,12,HardCoal,-0.0
25,1,NaturalGas,-0.0
25,2,NaturalGas,-0.0
25,3,Lignite,-0.0
25,4,Nuclear,-0.0
25,5,Oil,-0.0
25,6,NaturalGas,-0.0
25,7,NaturalGas,-0.0
25,8,HardCoal,-0.0
25,9,HardCoal,-0.0
25,10,Lignite,-0.0
25,11,Lignite,-0.0
25,12,HardCoal,-0.0
26,1,NaturalGas,-0.0
26,2,NaturalGas,-0.0
26,3,Lignite,-0.0
26,4,Nuclear,-0.0
26,5,Oil,-0.0
26,6,NaturalGas,-0.0
26,7,NaturalGas,-0.0
26,8,HardCoal,-0.0
26,9,HardCoal,-0.0
26,10,Lignite,-0.0
26,11,Lignite,-0.0
26,12,HardCoal,-0.0
27,1,NaturalGas,-0.0
27,2,NaturalGas,-0.0
27,3,Lignite,-0.0
27,4,Nuclear,-0.0
27,5,Oil,-0.0
27,6,NaturalGas,-0.0
27,7,NaturalGas,-0.0
27,8,HardCoal,-0.0
27,9,HardCoal,-0.0
27,10,Lignite,-0.0
27,11,Lignite,-0.0
27,12,HardCoal,-0.0
28,1,NaturalGas,-0.0
28,2,NaturalGas,-0.0
28,3,Lignite,-0.0
28,4,Nuclear,-0.0
28,5,Oil,-0.0
28,6,NaturalGas,-0.0
28,7,NaturalGas,-0.0
28,8,HardCoal,-0.0
28,9,HardCoal,-0.0
28,10,Lignite,-0.0
28,11,Lignite,-0.0
28,12,HardCoal,-0.0
29,1,NaturalGas,-0.0
29,2,NaturalGas,-0.0
29,3,Lignite,-0.0
29,4,Nuclear,-0.0
29,5,Oil,-0.0
29,6,NaturalGas,-0.0
29,7,NaturalGas,-0.0
29,8,HardCoal,-0.0
29,9,HardCoal,-0.0
29,10,Lignite,-0.0
29,11,Lignite,-0.0
29,12,HardCoal,-0.0
30,1,NaturalGas,-0.0
30,2,NaturalGas,-0.0
30,3,Lignite,-0.0
30,4,Nuclear,-0.0
30,5,Oil,-0.0
30,6,NaturalGas,-0.0
30,7,NaturalGas,-0.0
30,8,HardCoal,-0.0
30,9,HardCoal,-0.0
30,10,Lignite,-0.0
30,11,Lignite,-0.0
30,12,HardCoal,-0.0
31,1,NaturalGas,-0.0
31,2,NaturalGas,-0.0
31,3,Lignite,-0.0
31,4,Nuclear,-0.0
31,5,Oil,-0.0
31,6,NaturalGas,-0.0
31,7,NaturalGas,-0.0
31,8,HardCoal,-0.0
31,9,HardCoal,-0.0
31,10,Lignite,-0.0
31,11,Lignite,-0.0
31,12,HardCoal,-0.0
32,1,NaturalGas,-0.0
32,2,NaturalGas,-0.0
32,3,Lignite,-0.0
32,4,Nuclear,-0.0
32,5,Oil,-0.0
32,6,NaturalGas,-0.0
32,7,NaturalGas,-0.0
32,8,HardCoal,-0.0
32,9,HardCoal,-0.0
32,10,Lignite,-0.0
32,11,Lignite,-0.0
32,12,HardCoal,-0.0
33,1,NaturalGas,-0.0
33,2,NaturalGas,-0.0
33,3,Lignite,-0.0
33,4,Nuclear,-0.0
33,5,Oil,-0.0
33,6,NaturalGas,-0.0
33,7,NaturalGas,-0.0
33,8,HardCoal,-0.0
33,9,HardCoal,-0.0
33,10,Lignite,-0.0
33,11,Lignite,-0.0
33,12,HardCoal,-0.0
34,1,NaturalGas,-0.0
34,2,NaturalGas,-0.0
34,3,Lignite,-0.0
34,4,Nuclear,-0.0
34,5,Oil,-0.0
34,6,NaturalGas,-0.0
34,7,NaturalGas,-0.0
34,8,HardCoal,-0.0
34,9,HardCoal,-0.0
34,10,Lignite,-0.0
34,11,Lignite,-0.0
34,12,HardCoal,-0.0
35,1,NaturalGas,-0.0
35,2,NaturalGas,-0.0
35,3,Lignite,-0.0
35,4,Nuclear,-0.0
35,5,Oil,-0.0
35,6,NaturalGas,-0.0
35,7,NaturalGas,-0.0
35,8,HardCoal,-0.0
35,9,HardCoal,-0.0
35,10,Lignite,-0.0
35,11,Lignite,-0.0
35,12,HardCoal,-0.0
36,1,NaturalGas,-0.0
36,2,NaturalGas,-0.0
36,3,Lignite,-0.0
36,4,Nuclear,-0.0
36,5,Oil,-0.0
36,6,NaturalGas,-0.0
36,7,NaturalGas,-0.0
36,8,HardCoal,-0.0
36,9,HardCoal,-0.0
36,10,Lignite,-0.0
36,11,Lignite,-0.0
36,12,HardCoal,-0.0
37,1,NaturalGas,-0.0
37,2,NaturalGas,-0.0
37,3,Lignite,-0.0
37,4,Nuclear,-0.0
37,5,Oil,-0.0
37,6,NaturalGas,-0.0
37,7,NaturalGas,-0.0
37,8,HardCoal,-0.0
37,9,HardCoal,-0.0
37,10,Lignite,-0.0
37,11,Lignite,-0.0
37,12,HardCoal,-0.0
38,1,NaturalGas,-0.0
38,2,NaturalGas,-0.0
38,3,Lignite,-0.0
38,4,Nuclear,-0.0
38,5,Oil,-0.0
38,6,NaturalGas,-0.0
38,7,NaturalGas,-0.0
38,8,HardCoal,-0.0
38,9,HardCoal,-0.0
38,10,Lignite,-0.0
38,11,Lignite,-0.0
38,12,HardCoal,-0.0
39,1,NaturalGas,-0.0
39,2,NaturalGas,-0.0
39,3,Lignite,-0.0
39,4,Nuclear,-0.0
39,5,Oil,-0.0
39,6,NaturalGas,-0.0
39,7,NaturalGas,-0.0
39,8,HardCoal,-0.0
39,9,HardCoal,-0.0
39,10,Lignite,-0.0
39,11,Lignite,-0.0
39,12,HardCoal,-0.0
40,1,NaturalGas,-0.0
40,2,NaturalGas,-0.0
40,3,Lignite,-0.0
40,4,Nuclear,-0.0
40,5,Oil,-0.0
40,6,NaturalGas,-0.0
40,7,NaturalGas,-0.0
40,8,HardCoal,-0.0
40,9,HardCoal,-0.0
40,10,Lignite,-0.0
40,11,Lignite,-0.0
40,12,HardCoal,-0.0
41,1,NaturalGas,-0.0
41,2,NaturalGas,-0.0
41,3,Lignite,-0.0
41,4,Nuclear,-0.0
41,5,Oil,-0.0
41,6,NaturalGas,-0.0
41,7,NaturalGas,-0.0
41,8,HardCoal,-0.0
41,9,HardCoal,-0.0
41,10,Lignite,-0.0
41,11,Lignite,-0.0
41,12,HardCoal,-0.0
42,1,NaturalGas,-0.0
42,2,NaturalGas,-0.0
42,3,Lignite,-0.0
42,4,Nuclear,-0.0
42,5,Oil,-0.0
42,6,NaturalGas,-0.0
42,7,NaturalGas,-0.0
42,8,HardCoal,-0.0
42,9,HardCoal,-0.0
42,10,Lignite,-0.0
42,11,Lignite,-0.0
42,12,HardCoal,-0.0
43,1,NaturalGas,-0.0
43,2,NaturalGas,-0.0
43,3,Lignite,-0.0
43,4,Nuclear,-0.0
43,5,Oil,-0.0
43,6,NaturalGas,-0.0
43,7,NaturalGas,-0.0
43,8,HardCoal,-0.0
43,9,HardCoal,-0.0
43,10,Lignite,-0.0
43,11,Lignite,-0.0
43,12,HardCoal,-0.0
44,1,NaturalGas,-0.0
44,2,NaturalGas,-0.0
44,3,Lignite,-0.0
44,4,Nuclear,-0.0
44,5,Oil,-0.0
44,6,NaturalGas,-0.0
44,7,NaturalGas,-0.0
44,8,HardCoal,-0.0
44,9,HardCoal,-0.0
44,10,Lignite,-0.0
44,11,Lignite,-0.0
44,12,HardCoal,-0.0
45,1,NaturalGas,-0.0
45,2,NaturalGas,-0.0
45,3,Lignite,-0.0
45,4,Nuclear,-0.0
45,5,Oil,-0.0
45,6,NaturalGas,-0.0
45,7,NaturalGas,-0.0
45,8,HardCoal,-0.0
45,9,HardCoal,-0.0
45,10,Lignite,-0.0
45,11,Lignite,-0.0
45,12,HardCoal,-0.0
46,1,NaturalGas,-0.0
46,2,NaturalGas,-0.0
46,3,Lignite,-0.0
46,4,Nuclear,-0.0
46,5,Oil,-0.0
46,6,NaturalGas,-0.0
46,7,NaturalGas,-0.0
46,8,HardCoal,-0.0
46,9,HardCoal,-0.0
46,10,Lignite,-0.0
46,11,Lignite,-0.0
46,12,HardCoal,-0.0
47,1,NaturalGas,-0.0
47,2,NaturalGas,-0.0
47,3,Lignite,-0.0
47,4,Nuclear,-0.0
47,5,Oil,-0.0
47,6,NaturalGas,-0.0
47,7,NaturalGas,-0.0
47,8,HardCoal,-0.0
47,9,HardCoal,-0.0
47,10,Lignite,-0.0
47,11,Lignite,-0.0
47,12,HardCoal,-0.0
48,1,NaturalGas,-0.0
48,2,NaturalGas,-0.0
48,3,Lignite,-0.0
48,4,Nuclear,-0.0
48,5,Oil,-0.0
48,6,NaturalGas,-0.0
48,7,NaturalGas,-0.0
48,8,HardCoal,-0.0
48,9,HardCoal,-0.0
48,10,Lignite,-0.0
48,11,Lignite,-0.0
48,12,HardCoal,-0.0
49,1,NaturalGas,-0.0
49,2,NaturalGas,-0.0
49,3,Lignite,-0.0
49,4,Nuclear,-0.0
49,5,Oil,-0.0
49,6,NaturalGas,-0.0
49,7,NaturalGas,-0.0
49,8,HardCoal,-0.0
49,9,HardCoal,-0.0
49,10,Lignite,-0.0
49,11,Lignite,-0.0
49,12,HardCoal,-0.0
50,1,NaturalGas,-0.0
50,2,NaturalGas,-0.0
50,3,Lignite,-0.0
50,4,Nuclear,-0.0
50,5,Oil,-0.0
50,6,NaturalGas,-0.0
50,7,NaturalGas,-0.0
50,8,HardCoal,-0.0
50,9,HardCoal,-0.0
50,10,Lignite,-0.0
50,11,Lignite,-0.0
50,12,HardCoal,-0.0
51,1,NaturalGas,-0.0
51,2,NaturalGas,-0.0
51,3,Lignite,-0.0
51,4,Nuclear,-0.0
51,5,Oil,-0.0
51,6,NaturalGas,-0.0
51,7,NaturalGas,-0.0
51,8,HardCoal,-0.0
51,9,HardCoal,-0.0
51,10,Lignite,-0.0
51,11,Lignite,-0.0
51,12,HardCoal,-0.0
52,1,NaturalGas,-0.0
52,2,NaturalGas,-0.0
52,3,Lignite,-0.0
52,4,Nuclear,-0.0
52,5,Oil,-0.0
52,6,NaturalGas,-0.0
52,7,NaturalGas,-0.0
52,8,HardCoal,-0.0
52,9,HardCoal,-0.0
52,10,Lignite,-0.0
52,11,Lignite,-0.0
52,12,HardCoal,-0.0
53,1,NaturalGas,-0.0
53,2,NaturalGas,-0.0
53,3,Lignite,-0.0
53,4,Nuclear,-0.0
53,5,Oil,-0.0
53,6,NaturalGas,-0.0
53,7,NaturalGas,-0.0
53,8,HardCoal,-0.0
53,9,HardCoal,-0.0
53,10,Lignite,-0.0
53,11,Lignite,-0.0
53,12,HardCoal,-0.0
54,1,NaturalGas,-0.0
54,2,NaturalGas,-0.0
54,3,Lignite,-0.0
54,4,Nuclear,-0.0
54,5,Oil,-0.0
54,6,NaturalGas,-0.0
54,7,NaturalGas,-0.0
54,8,HardCoal,-0.0
54,9,HardCoal,-0.0
54,10,Lignite,-0.0
54,11,Lignite,-0.0
54,12,HardCoal,-0.0
55,1,NaturalGas,-0.0
55,2,NaturalGas,-0.0
55,3,Lignite,-0.0
55,4,Nuclear,-0.0
55,5,Oil,-0.0
55,6,NaturalGas,-0.0
55,7,NaturalGas,-0.0
55,8,HardCoal,-0.0
55,9,HardCoal,-0.0
55,10,Lignite,-0.0
55,11,Lignite,-0.0
55,12,HardCoal,-0.0
56,1,NaturalGas,-0.0
56,2,NaturalGas,-0.0
56,3,Lignite,-0.0
56,4,Nuclear,-0.0
56,5,Oil,-0.0
56,6,NaturalGas,-0.0
56,7,NaturalGas,-0.0
56,8,HardCoal,-0.0
56,9,HardCoal,-0.0
56,10,Lignite,-0.0
56,11,Lignite,-0.0
56,12,HardCoal,-0.0
57,1,NaturalGas,-0.0
57,2,NaturalGas,-0.0
57,3,Lignite,-0.0
57,4,Nuclear,-0.0
57,5,Oil,-0.0
57,6,NaturalGas,-0.0
57,7,NaturalGas,-0.0
57,8,HardCoal,-0.0
57,9,HardCoal,-0.0
57,10,Lignite,-0.0
57,11,Lignite,-0.0
57,12,HardCoal,-0.0
58,1,NaturalGas,-0.0
58,2,NaturalGas,-0.0
58,3,Lignite,-0.0
58,4,Nuclear,-0.0
58,5,Oil,-0.0
58,6,NaturalGas,-0.0
58,7,NaturalGas,-0.0
58,8,HardCoal,-0.0
58,9,HardCoal,-0.0
58,10,Lignite,-0.0
58,11,Lignite,-0.0
58,12,HardCoal,-0.0
59,1,NaturalGas,-0.0
59,2,NaturalGas,-0.0
59,3,Lignite,-0.0
59,4,Nuclear,-0.0
59,5,Oil,-0.0
59,6,NaturalGas,-0.0
59,7,NaturalGas,-0.0
59,8,HardCoal,-0.0
59,9,HardCoal,-0.0
59,10,Lignite,-0.0
59,11,Lignite,-0.0
59,12,HardCoal,-0.0
60,1,NaturalGas,-0.0
60,2,NaturalGas,-0.0
60,3,Lignite,-0.0
60,4,Nuclear,-0.0
60,5,Oil,-0.0
60,6,NaturalGas,-0.0
60,7,NaturalGas,-0.0
60,8,HardCoal,-0.0
60,9,HardCoal,-0.0
60,10,Lignite,-0.0
60,11,Lignite,-0.0
60,12,HardCoal,-0.0
61,1,NaturalGas,-0.0
61,2,NaturalGas,-0.0
61,3,Lignite,-0.0
61,4,Nuclear,-0.0
61,5,Oil,-0.0
61,6,NaturalGas,-0.0
61,7,NaturalGas,-0.0
61,8,HardCoal,-0.0
61,9,HardCoal,-0.0
61,10,Lignite,-0.0
61,11,Lignite,-0.0
61,12,HardCoal,-0.0
62,1,NaturalGas,-0.0
62,2,NaturalGas,-0.0
62,3,Lignite,-0.0
62,4,Nuclear,-0.0
62,5,Oil,-0.0
62,6,NaturalGas,-0.0
62,7,NaturalGas,-0.0
62,8,HardCoal,-0.0
62,9,HardCoal,-0.0
62,10,Lignite,-0.0
62,11,Lignite,-0.0
62,12,HardCoal,-0.0
63,1,NaturalGas,-0.0
63,2,NaturalGas,-0.0
63,3,Lignite,-0.0
63,4,Nuclear,-0.0
63,5,Oil,-0.0
63,6,NaturalGas,-0.0
63,7,NaturalGas,-0.0
63,8,HardCoal,-0.0
63,9,HardCoal,-0.0
63,10,Lignite,-0.0
63,11,Lignite,-0.0
63,12,HardCoal,-0.0
64,1,NaturalGas,-0.0
64,2,NaturalGas,-0.0
64,3,Lignite,-0.0
64,4,Nuclear,-0.0
64,5,Oil,-0.0
64,6,NaturalGas,-0.0
64,7,NaturalGas,-0.0
64,8,HardCoal,-0.0
64,9,HardCoal,-0.0
64,10,Lignite,-0.0
64,11,Lignite,-0.0
64,12,HardCoal,-0.0
65,1,NaturalGas,-0.0
65,2,NaturalGas,-0.0
65,3,Lignite,-0.0
65,4,Nuclear,-0.0
65,5,Oil,-0.0
65,6,NaturalGas,-0.0
65,7,NaturalGas,-0.0
65,8,HardCoal,-50.221789999999885
65,9,HardCoal,-0.0
65,10,Lignite,-0.0
65,11,Lignite,-0.0
65,12,HardCoal,-0.0
66,1,NaturalGas,-0.0
66,2,NaturalGas,-0.0
66,3,Lignite,-0.0
66,4,Nuclear,-0.0
66,5,Oil,-0.0
66,6,NaturalGas,-0.0
66,7,NaturalGas,-0.0
66,8,HardCoal,-28.395720999999586
66,9,HardCoal,-0.0
66,10,Lignite,-0.0
66,11,Lignite,-0.0
66,12,HardCoal,-0.0
67,1,NaturalGas,-0.0
67,2,NaturalGas,-0.0
67,3,Lignite,-0.0
67,4,Nuclear,-0.0
67,5,Oil,-0.0
67,6,NaturalGas,-0.0
67,7,NaturalGas,-0.0
67,8,HardCoal,-0.0
67,9,HardCoal,-0.0
67,10,Lignite,-0.0
67,11,Lignite,-0.0
67,12,HardCoal,-0.0
68,1,NaturalGas,-0.0
68,2,NaturalGas,-0.0
68,3,Lignite,-0.0
68,4,Nuclear,-0.0
68,5,Oil,-0.0
68,6,NaturalGas,-0.0
68,7,NaturalGas,-0.0
68,8,HardCoal,-0.0
68,9,HardCoal,-0.0
68,10,Lignite,-0.0
68,11,Lignite,-0.0
68,12,HardCoal,-0.0
69,1,NaturalGas,-0.0
69,2,NaturalGas,-0.0
69,3,Lignite,-0.0
69,4,Nuclear,-0.0
69,5,Oil,-0.0
69,6,NaturalGas,-0.0
69,7,NaturalGas,-0.0
69,8,HardCoal,-0.0
69,9,HardCoal,-0.0
69,10,Lignite,-0.0
69,11,Lignite,-0.0
69,12,HardCoal,-0.0
70,1,NaturalGas,-0.0
70,2,NaturalGas,-0.0
70,3,Lignite,-0.0
70,4,Nuclear,-0.0
70,5,Oil,-0.0
70,6,NaturalGas,-0.0
70,7,NaturalGas,-0.0
70,8,HardCoal,-0.0
70,9,HardCoal,-0.0
70,10,Lignite,-0.0
70,11,Lignite,-0.0
70,12,HardCoal,-0.0
71,1,NaturalGas,-0.0
71,2,NaturalGas,-0.0
71,3,Lignite,-0.0
71,4,Nuclear,-0.0
71,5,Oil,-0.0
71,6,NaturalGas,-0.0
71,7,NaturalGas,-0.0
71,8,HardCoal,-0.0
71,9,HardCoal,-0.0
71,10,Lignite,-0.0
71,11,Lignite,-0.0
71,12,HardCoal,-0.0
72,1,NaturalGas,-0.0
72,2,NaturalGas,-0.0
72,3,Lignite,-0.0
72,4,Nuclear,-0.0
72,5,Oil,-0.0
72,6,NaturalGas,-0.0
72,7,NaturalGas,-0.0
72,8,HardCoal,-0.0
72,9,HardCoal,-0.0
72,10,Lignite,-0.0
72,11,Lignite,-0.0
72,12,HardCoal,-0.0
73,1,NaturalGas,-0.0
73,2,NaturalGas,-0.0
73,3,Lignite,-0.0
73,4,Nuclear,-0.0
73,5,Oil,-0.0
73,6,NaturalGas,-0.0
73,7,NaturalGas,-0.0
73,8,HardCoal,-0.0
73,9,HardCoal,-0.0
73,10,Lignite,-0.0
73,11,Lignite,-0.0
73,12,HardCoal,-0.0
74,1,NaturalGas,-0.0
74,2,NaturalGas,-0.0
74,3,Lignite,-0.0
74,4,Nuclear,-0.0
74,5,Oil,-0.0
74,6,NaturalGas,-0.0
74,7,NaturalGas,-0.0
74,8,HardCoal,-0.0
74,9,HardCoal,-0.0
74,10,Lignite,-0.0
74,11,Lignite,-0.0
74,12,HardCoal,-0.0
75,1,NaturalGas,-0.0
75,2,NaturalGas,-0.0
75,3,Lignite,-0.0
75,4,Nuclear,-0.0
75,5,Oil,-0.0
75,6,NaturalGas,-0.0
75,7,NaturalGas,-0.0
75,8,HardCoal,-0.0
75,9,HardCoal,-0.0
75,10,Lignite,-0.0
75,11,Lignite,-0.0
75,12,HardCoal,-0.0
76,1,NaturalGas,-0.0
76,2,NaturalGas,-0.0
76,3,Lignite,-0.0
76,4,Nuclear,-0.0
76,5,Oil,-0.0
76,6,NaturalGas,-0.0
76,7,NaturalGas,-0.0
76,8,HardCoal,-0.0
76,9,HardCoal,-0.0
76,10,Lignite,-0.0
76,11,Lignite,-0.0
76,12,HardCoal,-0.0
77,1,NaturalGas,-0.0
77,2,NaturalGas,-0.0
77,3,Lignite,-0.0
77,4,Nuclear,-0.0
77,5,Oil,-0.0
77,6,NaturalGas,-0.0
77,7,NaturalGas,-0.0
77,8,HardCoal,-0.0
77,9,HardCoal,-0.0
77,10,Lignite,-0.0
77,11,Lignite,-0.0
77,12,HardCoal,-0.0
78,1,NaturalGas,-0.0
78,2,NaturalGas,-0.0
78,3,Lignite,-0.0
78,4,Nuclear,-0.0
78,5,Oil,-0.0
78,6,NaturalGas,-0.0
78,7,NaturalGas,-0.0
78,8,HardCoal,-0.0
78,9,HardCoal,-0.0
78,10,Lignite,-0.0
78,11,Lignite,-0.0
78,12,HardCoal,-0.0
