2238.51111,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2276.573472,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2379.250984,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2370.501016,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2311.203154,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2183.891116,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2081.44918,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2019.559981,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1888.344111,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1780.382964,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1709.40726,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1666.162225,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1669.325675,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1702.440939,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1786.575249,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1967.49767,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2161.915234,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2272.568679,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2325.102142,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2377.702913,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2414.015281,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2408.7653,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2385.611538,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2353.606846,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2345.0588,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2382.246165,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2472.067955,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2451.875721,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2388.404797,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2258.703344,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2148.588359,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2070.107875,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1938.454506,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1833.656809,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1763.35418,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1722.229329,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1727.613925,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1759.786885,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1841.935626,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2033.088778,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2227.405381,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2330.554045,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2369.72698,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2415.765275,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2458.303582,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2455.241093,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2426.164275,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2391.366325,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2369.121213,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2390.726904,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2475.298713,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2451.404568,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2385.81346,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2253.587978,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2153.367188,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2079.19438,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1947.103513,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1838.873137,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1770.051271,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1740.738877,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1737.474466,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1775.604135,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1858.627873,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2033.896468,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2223.770779,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2314.33295,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2342.198234,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2368.515446,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2388.808642,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2384.198081,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2354.145306,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2321.501194,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2306.28971,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2338.328056,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2463.721831,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2455.779553,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2391.265364,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2273.174446,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2177.429601,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2121.328843,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2001.757161,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1927.382431,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1858.897103,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1811.748235,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1798.42136,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1806.565562,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1853.680775,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1958.781356,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2109.886577,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2193.516081,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2225.621734,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2249.98703,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2269.035038,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2252.006253,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2198.463178,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2161.444082,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2161.107545,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2220.70829,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2363.602002,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2369.424097,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2310.126235,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2204.924693,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2128.025934,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2098.410657,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2011.449434,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1925.161285,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1848.464448,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1789.839661,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1753.931137,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1735.051398,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1728.859113,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1722.06106,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1815.820336,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1945.488135,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2058.059842,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2126.141325,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2160.7037,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2148.588359,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2106.689473,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2072.800173,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2067.684807,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2117.122127,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2220.910212,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2217.511186,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2142.732611,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2025.617652,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1952.117918,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1936.940089,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1846.411571,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1748.815771,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1666.599723,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1620.258545,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1594.412485,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1582.53272,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1562.273179,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1532.28771,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1592.325954,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1690.527521,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1809.123245,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1906.113277,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1991.694698,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1986.343756,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1937.579509,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1892.58448,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1880.031641,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1931.555493,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2072.497289,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2102.617372,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
2052.069479,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
1968.305359,0.038,0.034,0.063,0.026,0.025,0.048,0.044,0.06,0.061,0.068,0.093,0.068,0.111,0.035,0.117,0.064,0.045
