time,unit,fuel,output
5622,7,SNG,0.0
5622,6,SNG,30.0
5622,1,SNG,0.0
5623,2,SNG,0.0
5623,7,SNG,0.0
5623,6,SNG,60.0
5623,1,SNG,0.0
5624,2,SNG,0.0
5624,7,SNG,0.0
5624,6,SNG,30.0
5624,1,SNG,0.0
5625,2,SNG,0.0
5625,7,SNG,0.0
5625,6,SNG,7.346776832986901
5625,1,SNG,0.0
5626,2,SNG,0.0
5626,7,SNG,0.0
5626,6,SNG,7.672834153541697
5626,1,SNG,0.0
5627,2,SNG,0.0
5627,7,SNG,0.0
5627,6,SNG,0.0
5627,1,SNG,0.0
5628,2,SNG,0.0
5628,7,SNG,0.0
5628,6,SNG,0.0
5628,1,SNG,0.0
5629,2,SNG,0.0
5629,7,SNG,0.0
5629,6,SNG,15.052274536892174
5629,1,SNG,0.0
5630,2,SNG,0.0
5630,7,SNG,0.0
5630,6,SNG,27.26479351091656
5630,1,SNG,0.0
5631,2,SNG,0.0
5631,7,SNG,0.0
5631,6,SNG,26.14150674776517
5631,1,SNG,0.0
5632,2,SNG,0.0
5632,7,SNG,0.0
5632,6,SNG,10.79577607810917
5632,1,SNG,0.0
5633,2,SNG,0.0
5633,7,SNG,0.0
5633,6,SNG,13.272325633682547
5633,1,SNG,0.0
5634,2,SNG,0.0
5634,7,SNG,0.0
5634,6,SNG,1.738299544669708
5634,1,SNG,0.0
5635,2,SNG,0.0
5635,7,SNG,0.0
5635,6,SNG,5.334813798637228
5635,1,SNG,0.0
5636,2,SNG,0.0
5636,7,SNG,0.0
5636,6,SNG,6.855729156557899
5636,1,SNG,0.0
5637,2,SNG,0.0
5637,7,SNG,0.0
5637,6,SNG,0.0
5637,1,SNG,0.0
5638,2,SNG,0.0
5638,7,SNG,0.0
5638,6,SNG,0.0
5638,1,SNG,0.0
5639,2,SNG,0.0
5639,7,SNG,0.0
5639,6,SNG,0.0
5639,1,SNG,0.0
5640,2,SNG,0.0
5640,7,SNG,0.0
5640,6,SNG,0.0
5640,1,SNG,0.0
5641,2,SNG,0.0
5641,7,SNG,0.0
5641,6,SNG,0.0
5641,1,SNG,0.0
5642,2,SNG,0.0
5642,7,SNG,0.0
5642,6,SNG,0.0
5642,1,SNG,0.0
5643,2,SNG,0.0
5643,7,SNG,0.0
5643,6,SNG,0.0
5643,1,SNG,0.0
5644,2,SNG,0.0
5644,7,SNG,0.0
5644,6,SNG,0.0
5644,1,SNG,0.0
5645,2,SNG,0.0
5645,7,SNG,0.0
5645,6,SNG,0.0
5645,1,SNG,0.0
5646,2,SNG,0.0
5646,7,SNG,0.0
5646,6,SNG,30.0
5646,1,SNG,0.0
5647,2,SNG,0.0
5647,7,SNG,0.0
5647,6,SNG,1.1002162570371343
5647,1,SNG,0.0
5648,2,SNG,0.0
5648,7,SNG,0.0
5648,6,SNG,24.376346885537643
5648,1,SNG,0.0
5649,2,SNG,0.0
5649,7,SNG,0.0
5649,6,SNG,5.690735235834143
5649,1,SNG,0.0
5650,2,SNG,0.0
5650,7,SNG,0.0
5650,6,SNG,17.346731816920613
5650,1,SNG,0.0
5651,2,SNG,0.0
5651,7,SNG,0.0
5651,6,SNG,30.0
5651,1,SNG,0.0
5652,2,SNG,0.0
5652,7,SNG,0.0
5652,6,SNG,0.0
5652,1,SNG,0.0
5653,2,SNG,0.0
5653,7,SNG,0.0
5653,6,SNG,25.140586119644247
5653,1,SNG,0.0
5654,2,SNG,0.0
5654,7,SNG,0.0
5654,6,SNG,0.0
5654,1,SNG,0.0
5655,2,SNG,0.0
5655,7,SNG,0.0
5655,6,SNG,0.0
5655,1,SNG,0.0
5656,2,SNG,0.0
5656,7,SNG,0.0
5656,6,SNG,2.8374243078712613
5656,1,SNG,0.0
5657,2,SNG,0.0
5657,7,SNG,0.0
5657,6,SNG,8.534059037445878
5657,1,SNG,0.0
5658,2,SNG,0.0
5658,7,SNG,0.0
5658,6,SNG,8.6603670624128
5658,1,SNG,0.0
5659,2,SNG,0.0
5659,7,SNG,0.0
5659,6,SNG,17.680084077773973
5659,1,SNG,0.0
5660,2,SNG,0.0
5660,7,SNG,0.0
5660,6,SNG,8.442651175404148
5660,1,SNG,0.0
5661,2,SNG,0.0
5661,7,SNG,0.0
5661,6,SNG,0.0
5661,1,SNG,0.0
5662,2,SNG,0.0
5662,7,SNG,0.0
5662,6,SNG,0.0
5662,1,SNG,0.0
5663,2,SNG,0.0
5663,7,SNG,0.0
5663,6,SNG,0.0
5663,1,SNG,0.0
5664,2,SNG,0.0
5664,7,SNG,0.0
5664,6,SNG,0.0
5664,1,SNG,0.0
5665,2,SNG,0.0
5665,7,SNG,0.0
5665,6,SNG,0.0
5665,1,SNG,0.0
5666,2,SNG,0.0
5666,7,SNG,0.0
5666,6,SNG,0.0
5666,1,SNG,0.0
5667,2,SNG,0.0
5667,7,SNG,0.0
5667,6,SNG,0.0
5667,1,SNG,0.0
5668,2,SNG,0.0
5668,7,SNG,0.0
5668,6,SNG,0.0
5668,1,SNG,0.0
5669,2,SNG,0.0
5669,7,SNG,0.0
5669,6,SNG,0.0
5669,1,SNG,0.0
5670,2,SNG,0.0
5670,7,SNG,0.0
5670,6,SNG,30.0
5670,1,SNG,0.0
5671,2,SNG,0.0
5671,7,SNG,0.0
5671,6,SNG,28.003504405709243
5671,1,SNG,0.0
5672,2,SNG,0.0
5672,7,SNG,0.0
5672,6,SNG,20.934916838666595
5672,1,SNG,0.0
5673,2,SNG,0.0
5673,7,SNG,0.0
5673,6,SNG,26.12139992267344
5673,1,SNG,0.0
5674,2,SNG,0.0
5674,7,SNG,0.0
5674,6,SNG,54.98696100699565
5674,1,SNG,0.0
5675,2,SNG,0.0
5675,7,SNG,0.0
5675,6,SNG,36.6756692531391
5675,1,SNG,11.315150302609425
5676,2,SNG,0.0
5676,7,SNG,0.0
5676,6,SNG,6.675669253139099
5676,1,SNG,0.0
5677,2,SNG,0.0
5677,7,SNG,0.0
5677,6,SNG,4.924809224021481
5677,1,SNG,0.0
5678,2,SNG,0.0
5678,7,SNG,0.0
5678,6,SNG,0.0
5678,1,SNG,0.0
5679,2,SNG,0.0
5679,7,SNG,0.0
5679,6,SNG,0.0
5679,1,SNG,0.0
5680,2,SNG,0.0
5680,7,SNG,0.0
5680,6,SNG,0.0
5680,1,SNG,0.0
5681,2,SNG,0.0
5681,7,SNG,0.0
5681,6,SNG,0.0
5681,1,SNG,0.0
5682,2,SNG,0.0
5682,7,SNG,0.0
5682,6,SNG,0.0
5682,1,SNG,0.0
5683,2,SNG,0.0
5683,7,SNG,0.0
5683,6,SNG,0.0
5683,1,SNG,0.0
5684,2,SNG,0.0
5684,7,SNG,0.0
5684,6,SNG,0.0
5684,1,SNG,0.0
5685,2,SNG,0.0
5685,7,SNG,0.0
5685,6,SNG,0.0
5685,1,SNG,0.0
5686,2,SNG,0.0
5686,7,SNG,0.0
5686,6,SNG,0.0
5686,1,SNG,0.0
5687,2,SNG,0.0
5687,7,SNG,0.0
5687,6,SNG,0.0
5687,1,SNG,0.0
5688,2,SNG,0.0
5688,7,SNG,0.0
5688,6,SNG,0.0
5688,1,SNG,0.0
5689,2,SNG,0.0
5689,7,SNG,0.0
5689,6,SNG,0.0
5689,1,SNG,0.0
5690,2,SNG,0.0
5690,7,SNG,0.0
5690,6,SNG,0.0
5690,1,SNG,0.0
5691,2,SNG,0.0
5691,7,SNG,0.0
5691,6,SNG,0.0
5691,1,SNG,0.0
5692,2,SNG,0.0
5692,7,SNG,0.0
5692,6,SNG,0.0
5692,1,SNG,0.0
5693,2,SNG,0.0
5693,7,SNG,0.0
5693,6,SNG,0.0
5693,1,SNG,0.0
5694,2,SNG,0.0
5694,7,SNG,0.0
5694,6,SNG,0.0
5694,1,SNG,0.0
5695,2,SNG,0.0
5695,7,SNG,0.0
5695,6,SNG,0.0
5695,1,SNG,0.0
5696,2,SNG,0.0
5696,7,SNG,0.0
5696,6,SNG,0.0
5696,1,SNG,0.0
5697,2,SNG,0.0
5697,7,SNG,0.0
5697,6,SNG,0.0
5697,1,SNG,0.0
5698,2,SNG,0.0
5698,7,SNG,0.0
5698,6,SNG,0.0
5698,1,SNG,0.0
5699,2,SNG,0.0
5699,7,SNG,0.0
5699,6,SNG,0.0
5699,1,SNG,0.0
5700,2,SNG,0.0
5700,7,SNG,0.0
5700,6,SNG,0.0
5700,1,SNG,0.0
5701,2,SNG,0.0
5701,7,SNG,0.0
5701,6,SNG,0.0
5701,1,SNG,0.0
5702,2,SNG,0.0
5702,7,SNG,0.0
5702,6,SNG,0.0
5702,1,SNG,0.0
5703,2,SNG,0.0
5703,7,SNG,0.0
5703,6,SNG,0.0
5703,1,SNG,0.0
5704,2,SNG,0.0
5704,7,SNG,0.0
5704,6,SNG,0.0
5704,1,SNG,0.0
5705,2,SNG,0.0
5705,7,SNG,0.0
5705,6,SNG,0.0
5705,1,SNG,0.0
5706,2,SNG,0.0
5706,7,SNG,0.0
5706,6,SNG,0.0
5706,1,SNG,0.0
5707,2,SNG,0.0
5707,7,SNG,0.0
5707,6,SNG,0.0
5707,1,SNG,0.0
5708,2,SNG,0.0
5708,7,SNG,0.0
5708,6,SNG,0.0
5708,1,SNG,0.0
5709,2,SNG,0.0
5709,7,SNG,0.0
5709,6,SNG,0.0
5709,1,SNG,0.0
5710,2,SNG,0.0
5710,7,SNG,0.0
5710,6,SNG,0.0
5710,1,SNG,0.0
5711,2,SNG,0.0
5711,7,SNG,0.0
5711,6,SNG,0.0
5711,1,SNG,0.0
5712,2,SNG,0.0
5712,7,SNG,0.0
5712,6,SNG,0.0
5712,1,SNG,0.0
5713,2,SNG,0.0
5713,7,SNG,0.0
5713,6,SNG,0.0
5713,1,SNG,0.0
5714,2,SNG,0.0
5714,7,SNG,0.0
5714,6,SNG,0.0
5714,1,SNG,0.0
5715,2,SNG,0.0
5715,7,SNG,0.0
5715,6,SNG,0.0
5715,1,SNG,0.0
5716,2,SNG,0.0
5716,7,SNG,0.0
5716,6,SNG,0.0
5716,1,SNG,0.0
5717,2,SNG,0.0
5717,7,SNG,0.0
5717,6,SNG,0.0
5717,1,SNG,0.0
5718,2,SNG,0.0
5718,7,SNG,0.0
5718,6,SNG,0.0
5718,1,SNG,0.0
5719,2,SNG,0.0
5719,7,SNG,0.0
5719,6,SNG,0.0
5719,1,SNG,0.0
5720,2,SNG,0.0
5720,7,SNG,0.0
5720,6,SNG,0.0
5720,1,SNG,0.0
5721,2,SNG,0.0
5721,7,SNG,0.0
5721,6,SNG,0.0
5721,1,SNG,0.0
5722,2,SNG,0.0
5722,7,SNG,0.0
5722,6,SNG,0.0
5722,1,SNG,0.0
5723,2,SNG,0.0
5723,7,SNG,0.0
5723,6,SNG,0.0
5723,1,SNG,0.0
5724,2,SNG,0.0
5724,7,SNG,0.0
5724,6,SNG,0.0
5724,1,SNG,0.0
5725,2,SNG,0.0
5725,7,SNG,0.0
5725,6,SNG,0.0
5725,1,SNG,0.0
5726,2,SNG,0.0
5726,7,SNG,0.0
5726,6,SNG,0.0
5726,1,SNG,0.0
5727,2,SNG,0.0
5727,7,SNG,0.0
5727,6,SNG,0.0
5727,1,SNG,0.0
5728,2,SNG,0.0
5728,7,SNG,0.0
5728,6,SNG,0.0
5728,1,SNG,0.0
5729,2,SNG,0.0
5729,7,SNG,0.0
5729,6,SNG,0.0
5729,1,SNG,0.0
5730,2,SNG,0.0
5730,7,SNG,0.0
5730,6,SNG,0.0
5730,1,SNG,0.0
5731,2,SNG,0.0
5731,7,SNG,0.0
5731,6,SNG,0.0
5731,1,SNG,0.0
5732,2,SNG,0.0
5732,7,SNG,0.0
5732,6,SNG,0.0
5732,1,SNG,0.0
5733,2,SNG,0.0
5733,7,SNG,0.0
5733,6,SNG,0.0
5733,1,SNG,0.0
5734,2,SNG,0.0
5734,7,SNG,0.0
5734,6,SNG,0.0
5734,1,SNG,0.0
5735,2,SNG,0.0
5735,7,SNG,0.0
5735,6,SNG,0.0
5735,1,SNG,0.0
5736,2,SNG,0.0
5736,7,SNG,0.0
5736,6,SNG,0.0
5736,1,SNG,0.0
5737,2,SNG,0.0
5737,7,SNG,0.0
5737,6,SNG,0.0
5737,1,SNG,0.0
5738,2,SNG,0.0
5738,7,SNG,0.0
5738,6,SNG,0.0
5738,1,SNG,0.0
5739,2,SNG,0.0
5739,7,SNG,0.0
5739,6,SNG,0.0
5739,1,SNG,0.0
5740,2,SNG,0.0
5740,7,SNG,0.0
5740,6,SNG,0.0
5740,1,SNG,0.0
5741,2,SNG,0.0
5741,7,SNG,0.0
5741,6,SNG,0.0
5741,1,SNG,0.0
5742,2,SNG,0.0
5742,7,SNG,0.0
5742,6,SNG,7.706814286778929
5742,1,SNG,0.0
5743,2,SNG,0.0
5743,7,SNG,0.0
5743,6,SNG,9.596680214046893
5743,1,SNG,0.0
5744,2,SNG,0.0
5744,7,SNG,0.0
5744,6,SNG,0.0
5744,1,SNG,0.0
5745,2,SNG,0.0
5745,7,SNG,0.0
5745,6,SNG,0.0
5745,1,SNG,0.0
5746,2,SNG,0.0
5746,7,SNG,0.0
5746,6,SNG,0.0
5746,1,SNG,0.0
5747,2,SNG,0.0
5747,7,SNG,0.0
5747,6,SNG,3.55370307076619
5747,1,SNG,0.0
5748,2,SNG,0.0
5748,7,SNG,0.0
5748,6,SNG,6.88241979355908
5748,1,SNG,0.0
5749,2,SNG,0.0
5749,7,SNG,0.0
5749,6,SNG,8.348608996833518
5749,1,SNG,0.0
5750,2,SNG,0.0
5750,7,SNG,0.0
5750,6,SNG,0.0
5750,1,SNG,0.0
5751,2,SNG,0.0
5751,7,SNG,0.0
5751,6,SNG,0.0
5751,1,SNG,0.0
5752,2,SNG,0.0
5752,7,SNG,0.0
5752,6,SNG,0.0
5752,1,SNG,0.0
5753,2,SNG,0.0
5753,7,SNG,0.0
5753,6,SNG,0.0
5753,1,SNG,0.0
5754,2,SNG,0.0
5754,7,SNG,0.0
5754,6,SNG,3.0478532785253254
5754,1,SNG,0.0
5755,2,SNG,0.0
5755,7,SNG,0.0
5755,6,SNG,10.2056359456006
5755,1,SNG,0.0
5756,2,SNG,0.0
5756,7,SNG,0.0
5756,6,SNG,26.09881156564566
5756,1,SNG,0.0
5757,2,SNG,0.0
5757,7,SNG,0.0
5757,6,SNG,0.0
5757,1,SNG,0.0
5758,2,SNG,0.0
5758,7,SNG,0.0
5758,6,SNG,0.0
5758,1,SNG,0.0
5759,2,SNG,0.0
5759,7,SNG,0.0
5759,6,SNG,0.0
5759,1,SNG,0.0
5760,2,SNG,0.0
5760,7,SNG,0.0
5760,6,SNG,0.0
5760,1,SNG,0.0
