time,unit,fuel,output
65,1,Solar PV,0.0
65,2,Wind offshore,187.6
65,3,Wind onshore,134.0
65,4,Wind offshore,187.6
66,1,Solar PV,0.0
66,2,Wind offshore,186.4
66,3,Wind onshore,138.39999999999998
66,4,Wind offshore,186.4
67,1,Solar PV,0.0
67,2,Wind offshore,184.20000000000002
67,3,Wind onshore,147.8
67,4,Wind offshore,184.20000000000002
68,1,Solar PV,0.0
68,2,Wind offshore,185.20000000000002
68,3,Wind onshore,153.2
68,4,Wind offshore,185.20000000000002
69,1,Solar PV,0.0
69,2,Wind offshore,186.0
69,3,Wind onshore,154.6
69,4,Wind offshore,186.0
70,1,Solar PV,0.0
70,2,Wind offshore,187.6
70,3,Wind onshore,153.6
70,4,Wind offshore,187.6
71,1,Solar PV,0.0
71,2,Wind offshore,189.39999999999998
71,3,Wind onshore,150.6
71,4,Wind offshore,189.39999999999998
72,1,Solar PV,0.0
72,2,Wind offshore,191.2
72,3,Wind onshore,155.6
72,4,Wind offshore,191.2
73,1,Solar PV,0.0
73,2,Wind offshore,192.4
73,3,Wind onshore,155.6
73,4,Wind offshore,192.4
74,1,Solar PV,0.0
74,2,Wind offshore,192.4
74,3,Wind onshore,153.8
74,4,Wind offshore,164.3993289999999
75,1,Solar PV,0.0
75,2,Wind offshore,192.2
75,3,Wind onshore,147.8
75,4,Wind offshore,175.98392500000006
76,1,Solar PV,0.0
76,2,Wind offshore,191.6
76,3,Wind onshore,134.4
76,4,Wind offshore,191.6
77,1,Solar PV,0.0
77,2,Wind offshore,190.79999999999998
77,3,Wind onshore,112.4
77,4,Wind offshore,190.79999999999998
78,1,Solar PV,0.0
78,2,Wind offshore,189.39999999999998
78,3,Wind onshore,104.4
78,4,Wind offshore,189.39999999999998
79,1,Solar PV,0.0
79,2,Wind offshore,186.20000000000002
79,3,Wind onshore,98.4
79,4,Wind offshore,186.20000000000002
80,1,Solar PV,0.0
80,2,Wind offshore,178.8
80,3,Wind onshore,92.80000000000001
80,4,Wind offshore,178.8
81,1,Solar PV,1.2
81,2,Wind offshore,169.0
81,3,Wind onshore,78.0
81,4,Wind offshore,169.0
82,1,Solar PV,4.3999999999999995
82,2,Wind offshore,158.8
82,3,Wind onshore,68.2
82,4,Wind offshore,158.8
83,1,Solar PV,18.6
83,2,Wind offshore,146.8
83,3,Wind onshore,46.0
83,4,Wind offshore,146.8
84,1,Solar PV,22.0
84,2,Wind offshore,142.0
84,3,Wind onshore,42.6
84,4,Wind offshore,142.0
85,1,Solar PV,17.599999999999998
85,2,Wind offshore,149.4
85,3,Wind onshore,54.6
85,4,Wind offshore,149.4
86,1,Solar PV,12.0
86,2,Wind offshore,157.8
86,3,Wind onshore,73.6
86,4,Wind offshore,157.8
87,1,Solar PV,3.5999999999999996
87,2,Wind offshore,169.2
87,3,Wind onshore,84.39999999999999
87,4,Wind offshore,169.2
88,1,Solar PV,0.4
88,2,Wind offshore,176.4
88,3,Wind onshore,86.6
88,4,Wind offshore,176.4
89,1,Solar PV,0.0
89,2,Wind offshore,177.0
89,3,Wind onshore,80.0
89,4,Wind offshore,177.0
90,1,Solar PV,0.0
90,2,Wind offshore,172.6
90,3,Wind onshore,71.8
90,4,Wind offshore,172.6
91,1,Solar PV,0.0
91,2,Wind offshore,164.0
91,3,Wind onshore,69.19999999999999
91,4,Wind offshore,164.0
92,1,Solar PV,0.0
92,2,Wind offshore,161.8
92,3,Wind onshore,61.6
92,4,Wind offshore,161.8
93,1,Solar PV,0.0
93,2,Wind offshore,160.20000000000002
93,3,Wind onshore,52.2
93,4,Wind offshore,160.20000000000002
94,1,Solar PV,0.0
94,2,Wind offshore,146.4
94,3,Wind onshore,53.400000000000006
94,4,Wind offshore,146.4
95,1,Solar PV,0.0
95,2,Wind offshore,131.20000000000002
95,3,Wind onshore,50.2
95,4,Wind offshore,131.20000000000002
96,1,Solar PV,0.0
96,2,Wind offshore,122.6
96,3,Wind onshore,41.4
96,4,Wind offshore,122.6
97,1,Solar PV,0.0
97,2,Wind offshore,104.60000000000001
97,3,Wind onshore,31.0
97,4,Wind offshore,104.60000000000001
98,1,Solar PV,0.0
98,2,Wind offshore,71.6
98,3,Wind onshore,28.199999999999996
98,4,Wind offshore,71.6
99,1,Solar PV,0.0
99,2,Wind offshore,53.6
99,3,Wind onshore,25.2
99,4,Wind offshore,53.6
100,1,Solar PV,0.0
100,2,Wind offshore,49.2
100,3,Wind onshore,24.0
100,4,Wind offshore,49.2
101,1,Solar PV,0.0
101,2,Wind offshore,50.2
101,3,Wind onshore,26.8
101,4,Wind offshore,50.2
102,1,Solar PV,0.0
102,2,Wind offshore,57.99999999999999
102,3,Wind onshore,32.6
102,4,Wind offshore,57.99999999999999
103,1,Solar PV,0.0
103,2,Wind offshore,90.8
103,3,Wind onshore,43.6
103,4,Wind offshore,90.8
104,1,Solar PV,0.0
104,2,Wind offshore,123.8
104,3,Wind onshore,58.4
104,4,Wind offshore,123.8
105,1,Solar PV,8.200000000000001
105,2,Wind offshore,149.4
105,3,Wind onshore,69.0
105,4,Wind offshore,149.4
106,1,Solar PV,16.6
106,2,Wind offshore,155.20000000000002
106,3,Wind onshore,65.60000000000001
106,4,Wind offshore,155.20000000000002
107,1,Solar PV,35.0
107,2,Wind offshore,151.8
107,3,Wind onshore,68.0
107,4,Wind offshore,151.8
108,1,Solar PV,43.8
108,2,Wind offshore,146.8
108,3,Wind onshore,76.2
108,4,Wind offshore,146.8
109,1,Solar PV,28.000000000000004
109,2,Wind offshore,144.4
109,3,Wind onshore,70.39999999999999
109,4,Wind offshore,144.4
110,1,Solar PV,19.2
110,2,Wind offshore,146.8
110,3,Wind onshore,67.4
110,4,Wind offshore,146.8
111,1,Solar PV,15.2
111,2,Wind offshore,149.0
111,3,Wind onshore,68.2
111,4,Wind offshore,149.0
112,1,Solar PV,6.0
112,2,Wind offshore,151.0
112,3,Wind onshore,74.8
112,4,Wind offshore,151.0
113,1,Solar PV,0.0
113,2,Wind offshore,153.4
113,3,Wind onshore,83.0
113,4,Wind offshore,153.4
114,1,Solar PV,0.0
114,2,Wind offshore,160.8
114,3,Wind onshore,86.0
114,4,Wind offshore,160.8
115,1,Solar PV,0.0
115,2,Wind offshore,163.0
115,3,Wind onshore,82.8
115,4,Wind offshore,163.0
116,1,Solar PV,0.0
116,2,Wind offshore,161.20000000000002
116,3,Wind onshore,77.60000000000001
116,4,Wind offshore,161.20000000000002
117,1,Solar PV,0.0
117,2,Wind offshore,163.79999999999998
117,3,Wind onshore,74.0
117,4,Wind offshore,163.79999999999998
118,1,Solar PV,0.0
118,2,Wind offshore,162.79999999999998
118,3,Wind onshore,75.0
118,4,Wind offshore,162.79999999999998
119,1,Solar PV,0.0
119,2,Wind offshore,164.0
119,3,Wind onshore,76.4
119,4,Wind offshore,164.0
120,1,Solar PV,0.0
120,2,Wind offshore,169.6
120,3,Wind onshore,80.4
120,4,Wind offshore,169.6
121,1,Solar PV,0.0
121,2,Wind offshore,179.8
121,3,Wind onshore,83.0
121,4,Wind offshore,179.8
122,1,Solar PV,0.0
122,2,Wind offshore,182.6
122,3,Wind onshore,88.4
122,4,Wind offshore,182.6
123,1,Solar PV,0.0
123,2,Wind offshore,188.39999999999998
123,3,Wind onshore,103.8
123,4,Wind offshore,188.39999999999998
124,1,Solar PV,0.0
124,2,Wind offshore,192.79999999999998
124,3,Wind onshore,124.4
124,4,Wind offshore,192.79999999999998
125,1,Solar PV,0.0
125,2,Wind offshore,194.2
125,3,Wind onshore,139.0
125,4,Wind offshore,194.2
126,1,Solar PV,0.0
126,2,Wind offshore,194.79999999999998
126,3,Wind onshore,128.0
126,4,Wind offshore,194.79999999999998
127,1,Solar PV,0.0
127,2,Wind offshore,195.4
127,3,Wind onshore,138.79999999999998
127,4,Wind offshore,195.4
128,1,Solar PV,0.0
128,2,Wind offshore,197.2
128,3,Wind onshore,154.0
128,4,Wind offshore,197.2
129,1,Solar PV,3.4000000000000004
129,2,Wind offshore,195.4
129,3,Wind onshore,152.4
129,4,Wind offshore,195.4
130,1,Solar PV,15.8
130,2,Wind offshore,194.79999999999998
130,3,Wind onshore,139.6
130,4,Wind offshore,194.79999999999998
131,1,Solar PV,30.4
131,2,Wind offshore,195.2
131,3,Wind onshore,131.4
131,4,Wind offshore,195.2
132,1,Solar PV,76.4
132,2,Wind offshore,195.4
132,3,Wind onshore,118.0
132,4,Wind offshore,195.4
133,1,Solar PV,92.60000000000001
133,2,Wind offshore,195.2
133,3,Wind onshore,112.4
133,4,Wind offshore,195.2
134,1,Solar PV,23.0
134,2,Wind offshore,194.2
134,3,Wind onshore,133.6
134,4,Wind offshore,194.2
135,1,Solar PV,20.0
135,2,Wind offshore,193.4
135,3,Wind onshore,132.8
135,4,Wind offshore,193.4
136,1,Solar PV,6.800000000000001
136,2,Wind offshore,190.2
136,3,Wind onshore,114.99999999999999
136,4,Wind offshore,190.2
137,1,Solar PV,0.0
137,2,Wind offshore,192.79999999999998
137,3,Wind onshore,122.0
137,4,Wind offshore,192.79999999999998
138,1,Solar PV,0.0
138,2,Wind offshore,191.79999999999998
138,3,Wind onshore,152.4
138,4,Wind offshore,191.79999999999998
139,1,Solar PV,0.0
139,2,Wind offshore,192.6
139,3,Wind onshore,138.0
139,4,Wind offshore,192.6
140,1,Solar PV,0.0
140,2,Wind offshore,192.0
140,3,Wind onshore,109.2
140,4,Wind offshore,192.0
141,1,Solar PV,0.0
141,2,Wind offshore,188.79999999999998
141,3,Wind onshore,105.80000000000001
141,4,Wind offshore,188.79999999999998
142,1,Solar PV,0.0
142,2,Wind offshore,181.0
142,3,Wind onshore,114.19999999999999
142,4,Wind offshore,181.0
143,1,Solar PV,0.0
143,2,Wind offshore,187.6
143,3,Wind onshore,144.6
143,4,Wind offshore,187.6
144,1,Solar PV,0.0
144,2,Wind offshore,182.0
144,3,Wind onshore,139.39999999999998
144,4,Wind offshore,182.0
145,1,Solar PV,0.0
145,2,Wind offshore,181.0
145,3,Wind onshore,135.20000000000002
145,4,Wind offshore,181.0
146,1,Solar PV,0.0
146,2,Wind offshore,184.4
146,3,Wind onshore,135.0
146,4,Wind offshore,184.4
147,1,Solar PV,0.0
147,2,Wind offshore,186.4
147,3,Wind onshore,131.8
147,4,Wind offshore,186.4
148,1,Solar PV,0.0
148,2,Wind offshore,193.6
148,3,Wind onshore,134.0
148,4,Wind offshore,193.6
149,1,Solar PV,0.0
149,2,Wind offshore,184.02911299999988
149,3,Wind onshore,137.20000000000002
149,4,Wind offshore,196.0
150,1,Solar PV,0.0
150,2,Wind offshore,171.2310599999999
150,3,Wind onshore,142.0
150,4,Wind offshore,197.2
151,1,Solar PV,0.0
151,2,Wind offshore,197.0
151,3,Wind onshore,139.0
151,4,Wind offshore,197.0
152,1,Solar PV,0.8
152,2,Wind offshore,195.79999999999998
152,3,Wind onshore,134.0
152,4,Wind offshore,195.79999999999998
153,1,Solar PV,12.2
153,2,Wind offshore,194.6
153,3,Wind onshore,129.6
153,4,Wind offshore,194.6
154,1,Solar PV,16.6
154,2,Wind offshore,195.6
154,3,Wind onshore,123.8
154,4,Wind offshore,195.6
155,1,Solar PV,17.4
155,2,Wind offshore,195.6
155,3,Wind onshore,122.6
155,4,Wind offshore,195.6
156,1,Solar PV,100.6
156,2,Wind offshore,195.0
156,3,Wind onshore,122.6
156,4,Wind offshore,195.0
157,1,Solar PV,44.0
157,2,Wind offshore,193.79999999999998
157,3,Wind onshore,122.6
157,4,Wind offshore,193.79999999999998
158,1,Solar PV,11.600000000000001
158,2,Wind offshore,194.4
158,3,Wind onshore,128.0
158,4,Wind offshore,194.4
159,1,Solar PV,24.8
159,2,Wind offshore,194.79999999999998
159,3,Wind onshore,132.20000000000002
159,4,Wind offshore,194.79999999999998
160,1,Solar PV,9.4
160,2,Wind offshore,195.2
160,3,Wind onshore,136.0
160,4,Wind offshore,195.2
161,1,Solar PV,0.0
161,2,Wind offshore,195.4
161,3,Wind onshore,137.4
161,4,Wind offshore,195.4
162,1,Solar PV,0.0
162,2,Wind offshore,195.6
162,3,Wind onshore,137.6
162,4,Wind offshore,195.6
163,1,Solar PV,0.0
163,2,Wind offshore,195.79999999999998
163,3,Wind onshore,137.79999999999998
163,4,Wind offshore,195.79999999999998
164,1,Solar PV,0.0
164,2,Wind offshore,195.0
164,3,Wind onshore,134.60000000000002
164,4,Wind offshore,195.0
165,1,Solar PV,0.0
165,2,Wind offshore,193.4
165,3,Wind onshore,132.0
165,4,Wind offshore,193.4
166,1,Solar PV,0.0
166,2,Wind offshore,192.4
166,3,Wind onshore,129.4
166,4,Wind offshore,192.4
167,1,Solar PV,0.0
167,2,Wind offshore,187.6
167,3,Wind onshore,125.8
167,4,Wind offshore,187.6
168,1,Solar PV,0.0
168,2,Wind offshore,184.60000000000002
168,3,Wind onshore,106.4
168,4,Wind offshore,184.60000000000002
