time,unit,fuel,output
11,2,NaturalGas,30.4
11,3,Lignite,75.0
11,4,Nuclear,206.85
11,5,Oil,12.0
11,6,NaturalGas,54.24
11,7,NaturalGas,54.24
11,8,HardCoal,100.0
11,9,HardCoal,100.0
11,10,Lignite,300.0
11,11,Lignite,108.5
11,12,HardCoal,140.0
12,1,NaturalGas,30.4
12,2,NaturalGas,30.4
12,3,Lignite,75.0
12,4,Nuclear,206.85
12,5,Oil,12.0
12,6,NaturalGas,54.24
12,7,NaturalGas,54.24
12,8,HardCoal,100.0
12,9,HardCoal,100.0
12,10,Lignite,300.0
12,11,Lignite,108.5
12,12,HardCoal,140.0
13,1,NaturalGas,30.4
13,2,NaturalGas,30.4
13,3,Lignite,75.0
13,4,Nuclear,206.85
13,5,Oil,12.0
13,6,NaturalGas,54.24
13,7,NaturalGas,54.24
13,8,HardCoal,100.0
13,9,HardCoal,100.0
13,10,Lignite,300.0
13,11,Lignite,108.5
13,12,HardCoal,140.0
14,1,NaturalGas,30.4
14,2,NaturalGas,30.4
14,3,Lignite,75.0
14,4,Nuclear,206.85
14,5,Oil,12.0
14,6,NaturalGas,54.24
14,7,NaturalGas,54.24
14,8,HardCoal,100.0
14,9,HardCoal,100.0
14,10,Lignite,300.0
14,11,Lignite,108.5
14,12,HardCoal,140.0
15,1,NaturalGas,30.4
15,2,NaturalGas,30.4
15,3,Lignite,75.0
15,4,Nuclear,206.85
15,5,Oil,12.0
15,6,NaturalGas,54.24
15,7,NaturalGas,54.24
15,8,HardCoal,100.0
15,9,HardCoal,100.0
15,10,Lignite,300.0
15,11,Lignite,108.5
15,12,HardCoal,140.0
16,1,NaturalGas,30.4
16,2,NaturalGas,30.4
16,3,Lignite,75.0
16,4,Nuclear,260.27731700000004
16,5,Oil,12.0
16,6,NaturalGas,54.24
16,7,NaturalGas,54.24
16,8,HardCoal,100.0
16,9,HardCoal,100.0
16,10,Lignite,300.0
16,11,Lignite,108.5
16,12,HardCoal,140.0
17,1,NaturalGas,30.4
17,2,NaturalGas,30.4
17,3,Lignite,75.0
17,4,Nuclear,398.47101699999985
17,5,Oil,12.0
17,6,NaturalGas,54.24
17,7,NaturalGas,54.24
17,8,HardCoal,100.0
17,9,HardCoal,100.0
17,10,Lignite,300.0
17,11,Lignite,108.5
17,12,HardCoal,140.0
18,1,NaturalGas,30.4
18,2,NaturalGas,30.4
18,3,Lignite,75.0
18,4,Nuclear,409.5411190000002
18,5,Oil,12.0
18,6,NaturalGas,54.24
18,7,NaturalGas,54.24
18,8,HardCoal,100.0
18,9,HardCoal,100.0
18,10,Lignite,300.0
18,11,Lignite,108.5
18,12,HardCoal,140.0
19,1,NaturalGas,30.4
19,2,NaturalGas,30.4
19,3,Lignite,75.0
19,4,Nuclear,359.1326080000001
19,5,Oil,12.0
19,6,NaturalGas,54.24
19,7,NaturalGas,54.24
19,8,HardCoal,100.0
19,9,HardCoal,100.0
19,10,Lignite,300.0
19,11,Lignite,108.5
19,12,HardCoal,140.0
20,1,NaturalGas,30.4
20,2,NaturalGas,30.4
20,3,Lignite,75.0
20,4,Nuclear,284.55400799999984
20,5,Oil,12.0
20,6,NaturalGas,54.24
20,7,NaturalGas,54.24
20,8,HardCoal,100.0
20,9,HardCoal,100.0
20,10,Lignite,300.0
20,11,Lignite,108.5
20,12,HardCoal,140.0
21,1,NaturalGas,30.4
21,2,NaturalGas,30.4
21,3,Lignite,75.0
21,4,Nuclear,230.38204700000003
21,5,Oil,12.0
21,6,NaturalGas,54.24
21,7,NaturalGas,54.24
21,8,HardCoal,100.0
21,9,HardCoal,100.0
21,10,Lignite,300.0
21,11,Lignite,108.5
21,12,HardCoal,140.0
22,1,NaturalGas,30.4
22,2,NaturalGas,30.4
22,3,Lignite,75.0
22,4,Nuclear,217.0753439999998
22,5,Oil,12.0
22,6,NaturalGas,54.24
22,7,NaturalGas,54.24
22,8,HardCoal,100.0
22,9,HardCoal,100.0
22,10,Lignite,300.0
22,11,Lignite,108.5
22,12,HardCoal,140.0
23,1,NaturalGas,30.4
23,2,NaturalGas,30.4
23,3,Lignite,75.0
23,4,Nuclear,206.85
23,5,Oil,12.0
23,6,NaturalGas,54.24
23,7,NaturalGas,54.24
23,8,HardCoal,100.0
23,9,HardCoal,100.0
23,10,Lignite,300.0
23,11,Lignite,108.5
23,12,HardCoal,140.0
24,1,NaturalGas,30.4
24,2,NaturalGas,30.4
24,3,Lignite,75.0
24,4,Nuclear,206.85
24,5,Oil,12.0
24,6,NaturalGas,54.24
24,7,NaturalGas,54.24
24,8,HardCoal,100.0
24,9,HardCoal,100.0
24,10,Lignite,300.0
24,11,Lignite,108.5
24,12,HardCoal,140.0
25,1,NaturalGas,30.4
25,2,NaturalGas,30.4
25,3,Lignite,75.0
25,4,Nuclear,206.85
25,5,Oil,12.0
25,6,NaturalGas,54.24
25,7,NaturalGas,54.24
25,8,HardCoal,100.0
25,9,HardCoal,100.0
25,10,Lignite,300.0
25,11,Lignite,108.5
25,12,HardCoal,140.0
26,1,NaturalGas,30.4
26,2,NaturalGas,30.4
26,3,Lignite,75.0
26,4,Nuclear,206.85
26,5,Oil,12.0
26,6,NaturalGas,54.24
26,7,NaturalGas,54.24
26,8,HardCoal,100.0
26,9,HardCoal,100.0
26,10,Lignite,300.0
26,11,Lignite,108.5
26,12,HardCoal,140.0
27,1,NaturalGas,30.4
27,2,NaturalGas,30.4
27,3,Lignite,75.0
27,4,Nuclear,206.85
27,5,Oil,12.0
27,6,NaturalGas,54.24
27,7,NaturalGas,54.24
27,8,HardCoal,100.0
27,9,HardCoal,100.0
27,10,Lignite,300.0
27,11,Lignite,108.5
27,12,HardCoal,140.0
28,1,NaturalGas,30.4
28,2,NaturalGas,30.4
28,3,Lignite,75.0
28,4,Nuclear,206.85
28,5,Oil,12.0
28,6,NaturalGas,54.24
28,7,NaturalGas,54.24
28,8,HardCoal,100.0
28,9,HardCoal,100.0
28,10,Lignite,300.0
28,11,Lignite,108.5
28,12,HardCoal,140.0
29,1,NaturalGas,30.4
29,2,NaturalGas,30.4
29,3,Lignite,75.0
29,4,Nuclear,206.85
29,5,Oil,12.0
29,6,NaturalGas,54.24
29,7,NaturalGas,54.24
29,8,HardCoal,100.0
29,9,HardCoal,100.0
29,10,Lignite,300.0
29,11,Lignite,108.5
29,12,HardCoal,140.0
30,1,NaturalGas,30.4
30,2,NaturalGas,30.4
30,3,Lignite,75.0
30,4,Nuclear,280.4510480000001
30,5,Oil,12.0
30,6,NaturalGas,54.24
30,7,NaturalGas,54.24
30,8,HardCoal,100.0
30,9,HardCoal,100.0
30,10,Lignite,300.0
30,11,Lignite,108.5
30,12,HardCoal,140.0
31,1,NaturalGas,30.4
31,2,NaturalGas,30.4
31,3,Lignite,106.62904700000013
31,4,Nuclear,460.4510480000001
31,5,Oil,12.0
31,6,NaturalGas,54.24
31,7,NaturalGas,54.24
31,8,HardCoal,100.0
31,9,HardCoal,100.0
31,10,Lignite,300.0
31,11,Lignite,108.5
31,12,HardCoal,140.0
32,1,NaturalGas,30.4
32,2,NaturalGas,30.4
32,3,Lignite,116.34780800000019
32,4,Nuclear,591.0
32,5,Oil,12.0
32,6,NaturalGas,54.24
32,7,NaturalGas,54.24
32,8,HardCoal,100.0
32,9,HardCoal,100.0
32,10,Lignite,300.0
32,11,Lignite,110.61642600000005
32,12,HardCoal,140.0
33,1,NaturalGas,30.4
33,2,NaturalGas,30.4
33,3,Lignite,123.79079399999998
33,4,Nuclear,591.0
33,5,Oil,12.0
33,6,NaturalGas,54.24
33,7,NaturalGas,54.24
33,8,HardCoal,100.0
33,9,HardCoal,100.0
33,10,Lignite,300.0
33,11,Lignite,170.61642600000005
33,12,HardCoal,140.0
34,1,NaturalGas,30.4
34,2,NaturalGas,30.4
34,3,Lignite,146.71364699999978
34,4,Nuclear,591.0
34,5,Oil,12.0
34,6,NaturalGas,54.24
34,7,NaturalGas,54.24
34,8,HardCoal,100.0
34,9,HardCoal,100.0
34,10,Lignite,300.0
34,11,Lignite,230.61642600000005
34,12,HardCoal,140.0
35,1,NaturalGas,30.4
35,2,NaturalGas,30.4
35,3,Lignite,150.0
35,4,Nuclear,591.0
35,5,Oil,12.0
35,6,NaturalGas,54.24
35,7,NaturalGas,54.24
35,8,HardCoal,100.0
35,9,HardCoal,100.0
35,10,Lignite,300.0
35,11,Lignite,290.61642600000005
35,12,HardCoal,140.0
36,1,NaturalGas,30.4
36,2,NaturalGas,30.4
36,3,Lignite,150.0
36,4,Nuclear,591.0
36,5,Oil,12.0
36,6,NaturalGas,54.24
36,7,NaturalGas,54.24
36,8,HardCoal,100.0
36,9,HardCoal,100.0
36,10,Lignite,300.0
36,11,Lignite,310.0
36,12,HardCoal,140.02022000000005
37,1,NaturalGas,30.4
37,2,NaturalGas,30.4
37,3,Lignite,150.0
37,4,Nuclear,591.0
37,5,Oil,12.0
37,6,NaturalGas,54.24
37,7,NaturalGas,54.24
37,8,HardCoal,100.0
37,9,HardCoal,100.0
37,10,Lignite,300.0
37,11,Lignite,268.67611999999986
37,12,HardCoal,140.0
38,1,NaturalGas,30.4
38,2,NaturalGas,30.4
38,3,Lignite,150.0
38,4,Nuclear,591.0
38,5,Oil,12.0
38,6,NaturalGas,54.24
38,7,NaturalGas,54.24
38,8,HardCoal,100.0
38,9,HardCoal,100.0
38,10,Lignite,300.0
38,11,Lignite,243.61086199999997
38,12,HardCoal,140.0
39,1,NaturalGas,30.4
39,2,NaturalGas,30.4
39,3,Lignite,150.0
39,4,Nuclear,591.0
39,5,Oil,12.0
39,6,NaturalGas,54.24
39,7,NaturalGas,54.24
39,8,HardCoal,100.0
39,9,HardCoal,100.0
39,10,Lignite,300.0
39,11,Lignite,214.43111000000016
39,12,HardCoal,140.0
40,1,NaturalGas,30.4
40,2,NaturalGas,30.4
40,3,Lignite,150.0
40,4,Nuclear,591.0
40,5,Oil,12.0
40,6,NaturalGas,54.24
40,7,NaturalGas,54.24
40,8,HardCoal,100.0
40,9,HardCoal,100.0
40,10,Lignite,300.0
40,11,Lignite,250.8934720000004
40,12,HardCoal,140.0
41,1,NaturalGas,30.4
41,2,NaturalGas,30.4
41,3,Lignite,150.0
41,4,Nuclear,591.0
41,5,Oil,12.0
41,6,NaturalGas,54.24
41,7,NaturalGas,54.24
41,8,HardCoal,100.0
41,9,HardCoal,100.0
41,10,Lignite,300.0
41,11,Lignite,310.0
41,12,HardCoal,179.97098399999976
42,1,NaturalGas,30.4
42,2,NaturalGas,30.4
42,3,Lignite,150.0
42,4,Nuclear,591.0
42,5,Oil,12.0
42,6,NaturalGas,54.24
42,7,NaturalGas,54.24
42,8,HardCoal,100.0
42,9,HardCoal,100.0
42,10,Lignite,300.0
42,11,Lignite,310.0
42,12,HardCoal,184.0210160000001
43,1,NaturalGas,30.4
43,2,NaturalGas,30.4
43,3,Lignite,150.0
43,4,Nuclear,591.0
43,5,Oil,12.0
43,6,NaturalGas,54.24
43,7,NaturalGas,54.24
43,8,HardCoal,100.0
43,9,HardCoal,100.0
43,10,Lignite,300.0
43,11,Lignite,310.0
43,12,HardCoal,146.52315400000015
44,1,NaturalGas,30.4
44,2,NaturalGas,30.4
44,3,Lignite,103.8111159999998
44,4,Nuclear,591.0
44,5,Oil,12.0
44,6,NaturalGas,54.24
44,7,NaturalGas,54.24
44,8,HardCoal,100.0
44,9,HardCoal,100.0
44,10,Lignite,300.0
44,11,Lignite,250.0
44,12,HardCoal,140.0
45,1,NaturalGas,30.4
45,2,NaturalGas,30.4
45,3,Lignite,84.96918
45,4,Nuclear,591.0
45,5,Oil,12.0
45,6,NaturalGas,54.24
45,7,NaturalGas,54.24
45,8,HardCoal,100.0
45,9,HardCoal,100.0
45,10,Lignite,300.0
45,11,Lignite,190.0
45,12,HardCoal,140.0
46,1,NaturalGas,30.4
46,2,NaturalGas,30.4
46,3,Lignite,100.67998099999994
46,4,Nuclear,591.0
46,5,Oil,12.0
46,6,NaturalGas,54.24
46,7,NaturalGas,54.24
46,8,HardCoal,100.0
46,9,HardCoal,100.0
46,10,Lignite,300.0
46,11,Lignite,130.0
46,12,HardCoal,140.0
47,1,NaturalGas,30.4
47,2,NaturalGas,30.4
47,3,Lignite,75.0
47,4,Nuclear,531.5641110000001
47,5,Oil,12.0
47,6,NaturalGas,54.24
47,7,NaturalGas,54.24
47,8,HardCoal,100.0
47,9,HardCoal,100.0
47,10,Lignite,300.0
47,11,Lignite,108.5
47,12,HardCoal,140.0
48,1,NaturalGas,30.4
48,2,NaturalGas,30.4
48,3,Lignite,75.0
48,4,Nuclear,441.002964
48,5,Oil,12.0
48,6,NaturalGas,54.24
48,7,NaturalGas,54.24
48,8,HardCoal,100.0
48,9,HardCoal,100.0
48,10,Lignite,300.0
48,11,Lignite,108.5
48,12,HardCoal,140.0
49,1,NaturalGas,30.4
49,2,NaturalGas,30.4
49,3,Lignite,75.0
49,4,Nuclear,375.62726
49,5,Oil,12.0
49,6,NaturalGas,54.24
49,7,NaturalGas,54.24
49,8,HardCoal,100.0
49,9,HardCoal,100.0
49,10,Lignite,300.0
49,11,Lignite,108.5
49,12,HardCoal,140.0
50,1,NaturalGas,30.4
50,2,NaturalGas,30.4
50,3,Lignite,75.0
50,4,Nuclear,334.38222500000006
50,5,Oil,12.0
50,6,NaturalGas,54.24
50,7,NaturalGas,54.24
50,8,HardCoal,100.0
50,9,HardCoal,100.0
50,10,Lignite,300.0
50,11,Lignite,108.5
50,12,HardCoal,140.0
51,1,NaturalGas,30.4
51,2,NaturalGas,30.4
51,3,Lignite,75.0
51,4,Nuclear,323.1456750000002
51,5,Oil,12.0
51,6,NaturalGas,54.24
51,7,NaturalGas,54.24
51,8,HardCoal,100.0
51,9,HardCoal,100.0
51,10,Lignite,300.0
51,11,Lignite,108.5
51,12,HardCoal,140.0
52,1,NaturalGas,30.4
52,2,NaturalGas,30.4
52,3,Lignite,75.0
52,4,Nuclear,345.0609390000002
52,5,Oil,12.0
52,6,NaturalGas,54.24
52,7,NaturalGas,54.24
52,8,HardCoal,100.0
52,9,HardCoal,100.0
52,10,Lignite,300.0
52,11,Lignite,108.5
52,12,HardCoal,140.0
53,1,NaturalGas,30.4
53,2,NaturalGas,30.4
53,3,Lignite,75.0
53,4,Nuclear,394.5952490000002
53,5,Oil,12.0
53,6,NaturalGas,54.24
53,7,NaturalGas,54.24
53,8,HardCoal,100.0
53,9,HardCoal,100.0
53,10,Lignite,300.0
53,11,Lignite,108.5
53,12,HardCoal,140.0
54,1,NaturalGas,30.4
54,2,NaturalGas,30.4
54,3,Lignite,75.0
54,4,Nuclear,546.3176700000001
54,5,Oil,12.0
54,6,NaturalGas,54.24
54,7,NaturalGas,54.24
54,8,HardCoal,100.0
54,9,HardCoal,100.0
54,10,Lignite,300.0
54,11,Lignite,108.5
54,12,HardCoal,140.0
55,1,NaturalGas,30.4
55,2,NaturalGas,30.4
55,3,Lignite,129.9352340000002
55,4,Nuclear,591.0
55,5,Oil,12.0
55,6,NaturalGas,54.24
55,7,NaturalGas,54.24
55,8,HardCoal,100.0
55,9,HardCoal,100.0
55,10,Lignite,300.0
55,11,Lignite,168.5
55,12,HardCoal,140.0
56,1,NaturalGas,30.4
56,2,NaturalGas,30.4
56,3,Lignite,150.0
56,4,Nuclear,591.0
56,5,Oil,12.0
56,6,NaturalGas,54.24
56,7,NaturalGas,54.24
56,8,HardCoal,100.0
56,9,HardCoal,100.0
56,10,Lignite,300.0
56,11,Lignite,228.5
56,12,HardCoal,144.18867900000004
57,1,NaturalGas,30.4
57,2,NaturalGas,30.4
57,3,Lignite,150.0
57,4,Nuclear,591.0
57,5,Oil,12.0
57,6,NaturalGas,54.24
57,7,NaturalGas,54.24
57,8,HardCoal,100.0
57,9,HardCoal,100.0
57,10,Lignite,300.0
57,11,Lignite,261.8221420000002
57,12,HardCoal,140.0
58,1,NaturalGas,30.4
58,2,NaturalGas,30.4
58,3,Lignite,150.0
58,4,Nuclear,591.0
58,5,Oil,12.0
58,6,NaturalGas,54.24
58,7,NaturalGas,54.24
58,8,HardCoal,100.0
58,9,HardCoal,100.0
58,10,Lignite,300.0
58,11,Lignite,271.8229130000002
58,12,HardCoal,140.0
59,1,NaturalGas,30.4
59,2,NaturalGas,30.4
59,3,Lignite,150.0
59,4,Nuclear,591.0
59,5,Oil,12.0
59,6,NaturalGas,54.24
59,7,NaturalGas,54.24
59,8,HardCoal,100.0
59,9,HardCoal,100.0
59,10,Lignite,300.0
59,11,Lignite,287.3352810000001
59,12,HardCoal,140.0
60,1,NaturalGas,30.4
60,2,NaturalGas,30.4
60,3,Lignite,150.0
60,4,Nuclear,591.0
60,5,Oil,12.0
60,6,NaturalGas,54.24
60,7,NaturalGas,54.24
60,8,HardCoal,100.0
60,9,HardCoal,100.0
60,10,Lignite,300.0
60,11,Lignite,297.8852999999999
60,12,HardCoal,140.0
61,1,NaturalGas,30.4
61,2,NaturalGas,30.4
61,3,Lignite,150.0
61,4,Nuclear,591.0
61,5,Oil,12.0
61,6,NaturalGas,54.24
61,7,NaturalGas,54.24
61,8,HardCoal,100.0
61,9,HardCoal,100.0
61,10,Lignite,300.0
61,11,Lignite,294.7315380000002
61,12,HardCoal,140.0
62,1,NaturalGas,30.4
62,2,NaturalGas,30.4
62,3,Lignite,150.0
62,4,Nuclear,591.0
62,5,Oil,12.0
62,6,NaturalGas,54.24
62,7,NaturalGas,54.24
62,8,HardCoal,100.0
62,9,HardCoal,100.0
62,10,Lignite,300.0
62,11,Lignite,269.726846
62,12,HardCoal,140.0
63,1,NaturalGas,30.4
63,2,NaturalGas,30.4
63,3,Lignite,133.3787999999999
63,4,Nuclear,591.0
63,5,Oil,12.0
63,6,NaturalGas,54.24
63,7,NaturalGas,54.24
63,8,HardCoal,100.0
63,9,HardCoal,100.0
63,10,Lignite,300.0
63,11,Lignite,250.0
63,12,HardCoal,140.0
64,1,NaturalGas,30.4
64,2,NaturalGas,30.4
64,3,Lignite,150.0
64,4,Nuclear,591.0
64,5,Oil,12.0
64,6,NaturalGas,54.24
64,7,NaturalGas,54.24
64,8,HardCoal,100.0
64,9,HardCoal,100.0
64,10,Lignite,300.0
64,11,Lignite,310.0
64,12,HardCoal,140.3661650000003
65,1,NaturalGas,30.4
65,2,NaturalGas,30.4
65,3,Lignite,150.0
65,4,Nuclear,591.0
65,5,Oil,12.0
65,6,NaturalGas,54.24
65,7,NaturalGas,54.24
65,8,HardCoal,150.22178999999988
65,9,HardCoal,100.0
65,10,Lignite,300.0
65,11,Lignite,310.0
65,12,HardCoal,180.3661650000003
66,1,NaturalGas,30.4
66,2,NaturalGas,30.4
66,3,Lignite,150.0
66,4,Nuclear,591.0
66,5,Oil,12.0
66,6,NaturalGas,54.24
66,7,NaturalGas,54.24
66,8,HardCoal,100.0
66,9,HardCoal,100.0
66,10,Lignite,300.0
66,11,Lignite,310.0
66,12,HardCoal,208.39572099999958
67,1,NaturalGas,30.4
67,2,NaturalGas,30.4
67,3,Lignite,150.0
67,4,Nuclear,591.0
67,5,Oil,12.0
67,6,NaturalGas,54.24
67,7,NaturalGas,54.24
67,8,HardCoal,115.21643800000018
67,9,HardCoal,100.0
67,10,Lignite,300.0
67,11,Lignite,254.70835899999992
67,12,HardCoal,180.0
68,1,NaturalGas,30.4
68,2,NaturalGas,30.4
68,3,Lignite,128.1149850000002
68,4,Nuclear,591.0
68,5,Oil,12.0
68,6,NaturalGas,54.24
68,7,NaturalGas,54.24
68,8,HardCoal,100.0
68,9,HardCoal,100.0
68,10,Lignite,300.0
68,11,Lignite,194.70835899999992
68,12,HardCoal,140.0
69,1,NaturalGas,30.4
69,2,NaturalGas,30.4
69,3,Lignite,75.0
69,4,Nuclear,591.0
69,5,Oil,12.0
69,6,NaturalGas,54.24
69,7,NaturalGas,54.24
69,8,HardCoal,100.0
69,9,HardCoal,100.0
69,10,Lignite,300.0
69,11,Lignite,134.70835899999992
69,12,HardCoal,140.0
70,1,NaturalGas,30.4
70,2,NaturalGas,30.4
70,3,Lignite,75.0
70,4,Nuclear,536.5278750000004
70,5,Oil,12.0
70,6,NaturalGas,54.24
70,7,NaturalGas,54.24
70,8,HardCoal,100.0
70,9,HardCoal,100.0
70,10,Lignite,300.0
70,11,Lignite,108.5
70,12,HardCoal,140.0
71,1,NaturalGas,30.4
71,2,NaturalGas,30.4
71,3,Lignite,75.0
71,4,Nuclear,404.274506
71,5,Oil,12.0
71,6,NaturalGas,54.24
71,7,NaturalGas,54.24
71,8,HardCoal,100.0
71,9,HardCoal,100.0
71,10,Lignite,300.0
71,11,Lignite,108.5
71,12,HardCoal,140.0
72,1,NaturalGas,30.4
72,2,NaturalGas,30.4
72,3,Lignite,75.0
72,4,Nuclear,290.8768090000001
72,5,Oil,12.0
72,6,NaturalGas,54.24
72,7,NaturalGas,54.24
72,8,HardCoal,100.0
72,9,HardCoal,100.0
72,10,Lignite,300.0
72,11,Lignite,108.5
72,12,HardCoal,140.0
73,1,NaturalGas,30.4
73,2,NaturalGas,30.4
73,3,Lignite,75.0
73,4,Nuclear,218.17417999999992
73,5,Oil,12.0
73,6,NaturalGas,54.24
73,7,NaturalGas,54.24
73,8,HardCoal,100.0
73,9,HardCoal,100.0
73,10,Lignite,300.0
73,11,Lignite,108.5
73,12,HardCoal,140.0
74,1,NaturalGas,30.4
74,2,NaturalGas,30.4
74,3,Lignite,75.0
74,4,Nuclear,206.85
74,5,Oil,12.0
74,6,NaturalGas,54.24
74,7,NaturalGas,54.24
74,8,HardCoal,100.0
74,9,HardCoal,100.0
74,10,Lignite,300.0
74,11,Lignite,108.5
74,12,HardCoal,140.0
75,1,NaturalGas,30.4
75,2,NaturalGas,30.4
75,3,Lignite,75.0
75,4,Nuclear,206.85
75,5,Oil,12.0
75,6,NaturalGas,54.24
75,7,NaturalGas,54.24
75,8,HardCoal,100.0
75,9,HardCoal,100.0
75,10,Lignite,300.0
75,11,Lignite,108.5
75,12,HardCoal,140.0
76,1,NaturalGas,30.4
76,2,NaturalGas,30.4
76,3,Lignite,75.0
76,4,Nuclear,237.40688500000007
76,5,Oil,12.0
76,6,NaturalGas,54.24
76,7,NaturalGas,54.24
76,8,HardCoal,100.0
76,9,HardCoal,100.0
76,10,Lignite,300.0
76,11,Lignite,108.5
76,12,HardCoal,140.0
77,1,NaturalGas,30.4
77,2,NaturalGas,30.4
77,3,Lignite,75.0
77,4,Nuclear,343.155626
77,5,Oil,12.0
77,6,NaturalGas,54.24
77,7,NaturalGas,54.24
77,8,HardCoal,100.0
77,9,HardCoal,100.0
77,10,Lignite,300.0
77,11,Lignite,108.5
77,12,HardCoal,140.0
78,1,NaturalGas,30.4
78,2,NaturalGas,30.4
78,3,Lignite,75.0
78,4,Nuclear,514.530377
78,5,Oil,12.0
78,6,NaturalGas,54.24
78,7,NaturalGas,54.24
78,8,HardCoal,100.0
78,9,HardCoal,100.0
78,10,Lignite,300.0
78,11,Lignite,139.078401
78,12,HardCoal,140.0
79,1,NaturalGas,30.4
79,2,NaturalGas,30.4
79,3,Lignite,145.0
79,4,Nuclear,591.0
79,5,Oil,12.0
79,6,NaturalGas,54.24
79,7,NaturalGas,54.24
79,8,HardCoal,100.0
79,9,HardCoal,100.0
79,10,Lignite,300.0
79,11,Lignite,199.078401
79,12,HardCoal,140.24697999999984
80,1,NaturalGas,30.4
80,2,NaturalGas,30.4
80,3,Lignite,150.0
80,4,Nuclear,591.0
80,5,Oil,12.0
80,6,NaturalGas,54.24
80,7,NaturalGas,54.24
80,8,HardCoal,118.54866399999975
80,9,HardCoal,100.0
80,10,Lignite,300.0
80,11,Lignite,259.078401
80,12,HardCoal,180.24697999999984
81,1,NaturalGas,30.4
81,2,NaturalGas,30.4
81,3,Lignite,150.0
81,4,Nuclear,591.0
81,5,Oil,12.0
81,6,NaturalGas,54.24
81,7,NaturalGas,54.24
81,8,HardCoal,100.0
81,9,HardCoal,100.0
81,10,Lignite,300.0
81,11,Lignite,310.0
81,12,HardCoal,220.24697999999984
82,1,NaturalGas,30.4
82,2,NaturalGas,30.4
82,3,Lignite,150.0
82,4,Nuclear,591.0
82,5,Oil,12.0
82,6,NaturalGas,54.24
82,7,NaturalGas,54.24
82,8,HardCoal,133.03829500000035
82,9,HardCoal,100.0
82,10,Lignite,300.0
82,11,Lignite,310.0
82,12,HardCoal,260.24697999999984
83,1,NaturalGas,30.4
83,2,NaturalGas,30.4
