time,unit,fuel,output
23,3,Wind onshore,-0.0
23,4,Wind offshore,-0.0
24,1,Solar PV,-0.0
24,2,Wind offshore,-183.96459716386363
24,3,Wind onshore,-0.0
24,4,Wind offshore,-0.0
25,1,Solar PV,-0.0
25,2,Wind offshore,-135.89585024603244
25,3,Wind onshore,-0.0
25,4,Wind offshore,-0.0
26,1,Solar PV,-0.0
26,2,Wind offshore,-116.66158848930412
26,3,Wind onshore,-0.0
26,4,Wind offshore,-0.0
27,1,Solar PV,-0.0
27,2,Wind offshore,-115.40444618580304
27,3,Wind onshore,-0.0
27,4,Wind offshore,-0.0
28,1,Solar PV,-0.0
28,2,Wind offshore,-144.22929161990012
28,3,Wind onshore,-0.0
28,4,Wind offshore,-0.0
29,1,Solar PV,-0.0
29,2,Wind offshore,-226.3117321472831
29,3,Wind onshore,-0.0
29,4,Wind offshore,-0.0
30,1,Solar PV,-0.0
30,2,Wind offshore,-322.95528820477944
30,3,Wind onshore,-0.0
30,4,Wind offshore,-0.0
31,1,Solar PV,-0.0
31,2,Wind offshore,-308.2196158936168
31,3,Wind onshore,-0.0
31,4,Wind offshore,-0.0
32,1,Solar PV,-0.0
32,2,Wind offshore,-285.2999396016681
32,3,Wind onshore,-0.0
32,4,Wind offshore,-0.0
33,1,Solar PV,-0.0
33,2,Wind offshore,-278.87931915922775
33,3,Wind onshore,-0.0
33,4,Wind offshore,-0.0
34,1,Solar PV,-0.0
34,2,Wind offshore,-247.51081534752544
34,3,Wind onshore,-0.0
34,4,Wind offshore,-0.0
35,1,Solar PV,-0.0
35,2,Wind offshore,-226.63559757922758
35,3,Wind onshore,-0.0
35,4,Wind offshore,-0.0
36,1,Solar PV,-0.0
36,2,Wind offshore,-216.46553699506038
36,3,Wind onshore,-0.0
36,4,Wind offshore,-0.0
37,1,Solar PV,-0.0
37,2,Wind offshore,-214.64864247619505
37,3,Wind onshore,-0.0
37,4,Wind offshore,-0.0
38,1,Solar PV,-0.0
38,2,Wind offshore,-220.4942855184572
38,3,Wind onshore,-0.0
38,4,Wind offshore,-0.0
39,1,Solar PV,-0.0
39,2,Wind offshore,-234.6413407444536
39,3,Wind onshore,-0.0
39,4,Wind offshore,-0.0
40,1,Solar PV,-0.0
40,2,Wind offshore,-239.57839629377173
40,3,Wind onshore,-0.0
40,4,Wind offshore,-0.0
41,1,Solar PV,-0.0
41,2,Wind offshore,-243.22594948497277
41,3,Wind onshore,-0.0
41,4,Wind offshore,-0.0
42,1,Solar PV,-0.0
42,2,Wind offshore,-232.7596461887845
42,3,Wind onshore,-0.0
42,4,Wind offshore,-0.0
43,1,Solar PV,-0.0
43,2,Wind offshore,-218.2055420944864
43,3,Wind onshore,-0.0
43,4,Wind offshore,-0.0
44,1,Solar PV,-0.0
44,2,Wind offshore,-221.83493671351354
44,3,Wind onshore,-0.0
44,4,Wind offshore,-0.0
45,1,Solar PV,-0.0
45,2,Wind offshore,-212.9947809270854
45,3,Wind onshore,-0.0
45,4,Wind offshore,-0.0
46,1,Solar PV,-0.0
46,2,Wind offshore,-206.68808833391057
46,3,Wind onshore,-0.0
46,4,Wind offshore,-0.0
47,1,Solar PV,-0.0
47,2,Wind offshore,-193.27290697396157
47,3,Wind onshore,-0.0
47,4,Wind offshore,-0.0
48,1,Solar PV,-0.0
48,2,Wind offshore,-183.14314797287204
48,3,Wind onshore,-0.0
48,4,Wind offshore,-0.0
49,1,Solar PV,-0.0
49,2,Wind offshore,-182.52142947398983
49,3,Wind onshore,-0.0
49,4,Wind offshore,-0.0
50,1,Solar PV,-0.0
50,2,Wind offshore,-183.0275724008525
50,3,Wind onshore,-0.0
50,4,Wind offshore,-0.0
51,1,Solar PV,-0.0
51,2,Wind offshore,-195.87798164101403
51,3,Wind onshore,-0.0
51,4,Wind offshore,-0.0
52,1,Solar PV,-0.0
52,2,Wind offshore,-204.23055202485645
52,3,Wind onshore,-0.0
52,4,Wind offshore,-0.0
53,1,Solar PV,-0.0
53,2,Wind offshore,-231.4986299445046
53,3,Wind onshore,-0.0
53,4,Wind offshore,-0.0
54,1,Solar PV,-0.0
54,2,Wind offshore,-241.58225391215015
54,3,Wind onshore,-0.0
54,4,Wind offshore,-0.0
55,1,Solar PV,-0.0
55,2,Wind offshore,-255.27767359168016
55,3,Wind onshore,-0.0
55,4,Wind offshore,-0.0
56,1,Solar PV,-0.0
56,2,Wind offshore,-263.42362207074103
56,3,Wind onshore,-0.0
56,4,Wind offshore,-0.0
57,1,Solar PV,-0.0
57,2,Wind offshore,-269.7340982562938
57,3,Wind onshore,-0.0
57,4,Wind offshore,-0.0
58,1,Solar PV,-0.0
58,2,Wind offshore,-289.5628757929027
58,3,Wind onshore,-0.0
58,4,Wind offshore,-0.0
59,1,Solar PV,-0.0
59,2,Wind offshore,-306.1074562481022
59,3,Wind onshore,-0.0
59,4,Wind offshore,-0.0
60,1,Solar PV,-0.0
60,2,Wind offshore,-295.5733195662466
60,3,Wind onshore,-0.0
60,4,Wind offshore,-0.0
61,1,Solar PV,-0.0
61,2,Wind offshore,-283.64536538333374
61,3,Wind onshore,-0.0
61,4,Wind offshore,-0.0
62,1,Solar PV,-0.0
62,2,Wind offshore,-276.48489156112896
62,3,Wind onshore,-0.0
62,4,Wind offshore,-0.0
63,1,Solar PV,-0.0
63,2,Wind offshore,-279.58177549581717
63,3,Wind onshore,-0.0
63,4,Wind offshore,-0.0
64,1,Solar PV,-0.0
64,2,Wind offshore,-279.52386564359745
64,3,Wind onshore,-0.0
64,4,Wind offshore,-0.0
65,1,Solar PV,-0.0
65,2,Wind offshore,-273.1846129222411
65,3,Wind onshore,-0.0
65,4,Wind offshore,-0.0
66,1,Solar PV,-0.0
66,2,Wind offshore,-275.9735561645407
66,3,Wind onshore,-0.0
66,4,Wind offshore,-0.0
67,1,Solar PV,-0.0
67,2,Wind offshore,-283.9832742063823
67,3,Wind onshore,-0.0
67,4,Wind offshore,-0.0
68,1,Solar PV,-0.0
68,2,Wind offshore,-303.85580603921335
68,3,Wind onshore,-0.0
68,4,Wind offshore,-0.0
69,1,Solar PV,-0.0
69,2,Wind offshore,-320.3123746963077
69,3,Wind onshore,-0.0
69,4,Wind offshore,-0.0
70,1,Solar PV,-0.0
70,2,Wind offshore,-333.2275146305768
70,3,Wind onshore,-0.0
70,4,Wind offshore,-0.0
71,1,Solar PV,-0.0
71,2,Wind offshore,-343.9659020108141
71,3,Wind onshore,-0.0
71,4,Wind offshore,-0.0
72,1,Solar PV,-0.0
72,2,Wind offshore,-356.2646272461373
72,3,Wind onshore,-0.0
72,4,Wind offshore,-0.0
73,1,Solar PV,-0.0
73,2,Wind offshore,-362.2743254808897
73,3,Wind onshore,-0.0
73,4,Wind offshore,-0.0
74,1,Solar PV,-0.0
74,2,Wind offshore,-338.37682605080346
74,3,Wind onshore,-0.0
74,4,Wind offshore,-0.0
75,1,Solar PV,-0.0
75,2,Wind offshore,-343.089717637883
75,3,Wind onshore,-0.0
75,4,Wind offshore,-0.0
76,1,Solar PV,-0.0
76,2,Wind offshore,-343.8436232327641
76,3,Wind onshore,-0.0
76,4,Wind offshore,-0.0
77,1,Solar PV,-0.0
77,2,Wind offshore,-321.5245118020377
77,3,Wind onshore,-0.0
77,4,Wind offshore,-0.0
78,1,Solar PV,-0.0
78,2,Wind offshore,-296.1046556575491
78,3,Wind onshore,-0.0
78,4,Wind offshore,-0.0
79,1,Solar PV,-0.0
79,2,Wind offshore,-268.41119472431217
79,3,Wind onshore,-0.0
79,4,Wind offshore,-0.0
80,1,Solar PV,-0.0
80,2,Wind offshore,-235.837360149397
80,3,Wind onshore,-0.0
80,4,Wind offshore,-0.0
81,1,Solar PV,-0.0
81,2,Wind offshore,-200.7583795566156
81,3,Wind onshore,-0.0
81,4,Wind offshore,-0.0
82,1,Solar PV,-0.0
82,2,Wind offshore,-172.3471215170902
82,3,Wind onshore,-0.0
82,4,Wind offshore,-0.0
83,1,Solar PV,-0.0
83,2,Wind offshore,-134.72775082853508
83,3,Wind onshore,-0.0
83,4,Wind offshore,-0.0
84,1,Solar PV,-0.0
84,2,Wind offshore,-131.57371278800034
84,3,Wind onshore,-0.0
84,4,Wind offshore,-0.0
85,1,Solar PV,-0.0
85,2,Wind offshore,-149.61465206322876
85,3,Wind onshore,-0.0
85,4,Wind offshore,-0.0
86,1,Solar PV,-0.0
86,2,Wind offshore,-176.54168430555305
86,3,Wind onshore,-0.0
86,4,Wind offshore,-0.0
87,1,Solar PV,-0.0
87,2,Wind offshore,-206.41630715146002
87,3,Wind onshore,-0.0
87,4,Wind offshore,-0.0
88,1,Solar PV,-0.0
88,2,Wind offshore,-219.61932220982763
88,3,Wind onshore,-0.0
88,4,Wind offshore,-0.0
89,1,Solar PV,-0.0
89,2,Wind offshore,-209.70546028009127
89,3,Wind onshore,-0.0
89,4,Wind offshore,-0.0
90,1,Solar PV,-0.0
90,2,Wind offshore,-196.70923173908687
90,3,Wind onshore,-0.0
90,4,Wind offshore,-0.0
91,1,Solar PV,-0.0
91,2,Wind offshore,-183.5966257918332
91,3,Wind onshore,-0.0
91,4,Wind offshore,-0.0
92,1,Solar PV,-0.0
92,2,Wind offshore,-185.6588970014227
92,3,Wind onshore,-0.0
92,4,Wind offshore,-0.0
93,1,Solar PV,-0.0
93,2,Wind offshore,-188.72940018759223
93,3,Wind onshore,-0.0
93,4,Wind offshore,-0.0
94,1,Solar PV,-0.0
94,2,Wind offshore,-175.93073919886717
94,3,Wind onshore,-0.0
94,4,Wind offshore,-0.0
95,1,Solar PV,-0.0
95,2,Wind offshore,-158.00097420918578
95,3,Wind onshore,-0.0
95,4,Wind offshore,-0.0
96,1,Solar PV,-0.0
96,2,Wind offshore,-140.5362675329187
96,3,Wind onshore,-0.0
96,4,Wind offshore,-0.0
97,1,Solar PV,-0.0
97,2,Wind offshore,-102.04538450082579
97,3,Wind onshore,-0.0
97,4,Wind offshore,-0.0
98,1,Solar PV,-0.0
98,2,Wind offshore,-42.77330400075752
98,3,Wind onshore,-0.0
98,4,Wind offshore,-0.0
99,1,Solar PV,-0.0
99,2,Wind offshore,-8.335180522707919
99,3,Wind onshore,-0.0
99,4,Wind offshore,-0.0
100,1,Solar PV,-0.0
100,2,Wind offshore,-0.0
100,3,Wind onshore,-0.0
100,4,Wind offshore,-0.0
101,1,Solar PV,-0.0
101,2,Wind offshore,-0.055372668246289614
101,3,Wind onshore,-0.0
101,4,Wind offshore,-0.0
102,1,Solar PV,-0.0
102,2,Wind offshore,-8.45570758334735
102,3,Wind onshore,-0.0
102,4,Wind offshore,-0.0
103,1,Solar PV,-0.0
103,2,Wind offshore,-56.93344823023963
103,3,Wind onshore,-0.0
103,4,Wind offshore,-0.0
104,1,Solar PV,-0.0
104,2,Wind offshore,-116.88144383604646
104,3,Wind onshore,-0.0
104,4,Wind offshore,-0.0
105,1,Solar PV,-0.0
105,2,Wind offshore,-161.48286421183178
105,3,Wind onshore,-0.0
105,4,Wind offshore,-0.0
106,1,Solar PV,-0.0
106,2,Wind offshore,-167.15001406829404
106,3,Wind onshore,-0.0
106,4,Wind offshore,-0.0
107,1,Solar PV,-0.0
107,2,Wind offshore,-161.15434041251305
107,3,Wind onshore,-0.0
107,4,Wind offshore,-0.0
108,1,Solar PV,-0.0
108,2,Wind offshore,-158.83687735841755
108,3,Wind onshore,-0.0
108,4,Wind offshore,-0.0
109,1,Solar PV,-0.0
109,2,Wind offshore,-151.75592723961367
109,3,Wind onshore,-0.0
109,4,Wind offshore,-0.0
110,1,Solar PV,-0.0
110,2,Wind offshore,-155.71159963925152
110,3,Wind onshore,-0.0
110,4,Wind offshore,-0.0
111,1,Solar PV,-0.0
111,2,Wind offshore,-161.28798447343718
111,3,Wind onshore,-0.0
111,4,Wind offshore,-0.0
112,1,Solar PV,-0.0
112,2,Wind offshore,-170.8643037875035
112,3,Wind onshore,-0.0
112,4,Wind offshore,-0.0
113,1,Solar PV,-0.0
113,2,Wind offshore,-170.89868168390012
113,3,Wind onshore,-0.0
113,4,Wind offshore,-0.0
114,1,Solar PV,-0.0
114,2,Wind offshore,-187.04831975498385
114,3,Wind onshore,-0.0
114,4,Wind offshore,-0.0
115,1,Solar PV,-0.0
115,2,Wind offshore,-192.6165238577544
115,3,Wind onshore,-0.0
115,4,Wind offshore,-0.0
116,1,Solar PV,-0.0
116,2,Wind offshore,-194.96084581950802
116,3,Wind onshore,-0.0
116,4,Wind offshore,-0.0
117,1,Solar PV,-0.0
117,2,Wind offshore,-210.6879668134566
117,3,Wind onshore,-0.0
117,4,Wind offshore,-0.0
118,1,Solar PV,-0.0
118,2,Wind offshore,-219.9676019315218
118,3,Wind onshore,-0.0
118,4,Wind offshore,-0.0
119,1,Solar PV,-0.0
119,2,Wind offshore,-235.32726309680626
119,3,Wind onshore,-0.0
119,4,Wind offshore,-0.0
120,1,Solar PV,-0.0
120,2,Wind offshore,-251.59584710638612
120,3,Wind onshore,-0.0
120,4,Wind offshore,-0.0
121,1,Solar PV,-0.0
121,2,Wind offshore,-274.2724780563095
121,3,Wind onshore,-0.0
121,4,Wind offshore,-0.0
122,1,Solar PV,-0.0
122,2,Wind offshore,-285.8977664637934
122,3,Wind onshore,-0.0
122,4,Wind offshore,-0.0
123,1,Solar PV,-0.0
123,2,Wind offshore,-309.98517750983024
123,3,Wind onshore,-0.0
123,4,Wind offshore,-0.0
124,1,Solar PV,-0.0
124,2,Wind offshore,-334.29469522394953
124,3,Wind onshore,-0.0
124,4,Wind offshore,-0.0
125,1,Solar PV,-0.0
125,2,Wind offshore,-347.7427631761903
125,3,Wind onshore,-0.0
125,4,Wind offshore,-0.0
126,1,Solar PV,-0.0
126,2,Wind offshore,-334.75263710728285
126,3,Wind onshore,-0.0
126,4,Wind offshore,-0.0
127,1,Solar PV,-0.0
127,2,Wind offshore,-331.39407584414164
127,3,Wind onshore,-0.0
127,4,Wind offshore,-0.0
128,1,Solar PV,-0.0
128,2,Wind offshore,-335.9267678704162
128,3,Wind onshore,-0.0
128,4,Wind offshore,-0.0
129,1,Solar PV,-0.0
129,2,Wind offshore,-321.31143065293855
129,3,Wind onshore,-0.0
129,4,Wind offshore,-0.0
130,1,Solar PV,-0.0
130,2,Wind offshore,-305.2766838211955
130,3,Wind onshore,-0.0
130,4,Wind offshore,-0.0
131,1,Solar PV,-0.0
131,2,Wind offshore,-300.6174704701216
131,3,Wind onshore,-0.0
131,4,Wind offshore,-0.0
132,1,Solar PV,-0.0
132,2,Wind offshore,-296.0928899689779
132,3,Wind onshore,-0.0
132,4,Wind offshore,-0.0
133,1,Solar PV,-0.0
133,2,Wind offshore,-300.2031997017282
133,3,Wind onshore,-0.0
133,4,Wind offshore,-0.0
134,1,Solar PV,-0.0
134,2,Wind offshore,-322.7980335431635
134,3,Wind onshore,-0.0
134,4,Wind offshore,-0.0
135,1,Solar PV,-0.0
135,2,Wind offshore,-313.4673642847536
135,3,Wind onshore,-0.0
135,4,Wind offshore,-0.0
136,1,Solar PV,-0.0
136,2,Wind offshore,-283.520798075024
136,3,Wind onshore,-0.0
136,4,Wind offshore,-0.0
137,1,Solar PV,-0.0
137,2,Wind offshore,-279.77702449899607
137,3,Wind onshore,-0.0
137,4,Wind offshore,-0.0
138,1,Solar PV,-0.0
138,2,Wind offshore,-302.5215130784199
138,3,Wind onshore,-0.0
138,4,Wind offshore,-0.0
139,1,Solar PV,-0.0
139,2,Wind offshore,-296.0552158900712
139,3,Wind onshore,-0.0
139,4,Wind offshore,-0.0
140,1,Solar PV,-0.0
140,2,Wind offshore,-281.9867131860419
140,3,Wind onshore,-0.0
140,4,Wind offshore,-0.0
141,1,Solar PV,-0.0
141,2,Wind offshore,-284.4251237692279
141,3,Wind onshore,-0.0
141,4,Wind offshore,-0.0
142,1,Solar PV,-0.0
142,2,Wind offshore,-286.9013665769979
142,3,Wind onshore,-0.0
142,4,Wind offshore,-0.0
143,1,Solar PV,-0.0
143,2,Wind offshore,-333.73635877612105
143,3,Wind onshore,-0.0
143,4,Wind offshore,-0.0
144,1,Solar PV,-0.0
144,2,Wind offshore,-322.40789574832525
144,3,Wind onshore,-0.0
144,4,Wind offshore,-0.0
145,1,Solar PV,-0.0
145,2,Wind offshore,-320.0295673139386
145,3,Wind onshore,-0.0
145,4,Wind offshore,-0.0
146,1,Solar PV,-0.0
146,2,Wind offshore,-329.26226086387334
146,3,Wind onshore,-0.0
146,4,Wind offshore,-0.0
147,1,Solar PV,-0.0
147,2,Wind offshore,-332.46044874579377
147,3,Wind onshore,-0.0
147,4,Wind offshore,-0.0
148,1,Solar PV,-0.0
148,2,Wind offshore,-348.0222925635183
148,3,Wind onshore,-0.0
148,4,Wind offshore,-0.0
149,1,Solar PV,-0.0
149,2,Wind offshore,-344.7755999671852
149,3,Wind onshore,-0.0
149,4,Wind offshore,-0.0
150,1,Solar PV,-0.0
150,2,Wind offshore,-338.97334100093786
150,3,Wind onshore,-0.0
150,4,Wind offshore,-0.0
151,1,Solar PV,-0.0
151,2,Wind offshore,-354.5638431633429
151,3,Wind onshore,-0.0
151,4,Wind offshore,-0.0
152,1,Solar PV,-0.0
152,2,Wind offshore,-341.4989614576483
152,3,Wind onshore,-0.0
152,4,Wind offshore,-0.0
153,1,Solar PV,-0.0
153,2,Wind offshore,-331.7152169844646
153,3,Wind onshore,-0.0
153,4,Wind offshore,-0.0
154,1,Solar PV,-0.0
154,2,Wind offshore,-326.46917914696775
154,3,Wind onshore,-0.0
154,4,Wind offshore,-0.0
155,1,Solar PV,-0.0
155,2,Wind offshore,-315.81645504573873
155,3,Wind onshore,-0.0
155,4,Wind offshore,-0.0
156,1,Solar PV,-0.0
156,2,Wind offshore,-317.9904617600553
156,3,Wind onshore,-0.0
156,4,Wind offshore,-0.0
157,1,Solar PV,-0.0
157,2,Wind offshore,-320.964163493369
157,3,Wind onshore,-0.0
157,4,Wind offshore,-0.0
158,1,Solar PV,-0.0
158,2,Wind offshore,-329.6635663209509
158,3,Wind onshore,-0.0
158,4,Wind offshore,-0.0
159,1,Solar PV,-0.0
159,2,Wind offshore,-333.05389519593774
159,3,Wind onshore,-0.0
159,4,Wind offshore,-0.0
160,1,Solar PV,-0.0
160,2,Wind offshore,-333.34895406673377
160,3,Wind onshore,-0.0
160,4,Wind offshore,-0.0
161,1,Solar PV,-0.0
161,2,Wind offshore,-322.3272644909655
161,3,Wind onshore,-0.0
161,4,Wind offshore,-0.0
162,1,Solar PV,-0.0
162,2,Wind offshore,-318.0170280373511
162,3,Wind onshore,-0.0
162,4,Wind offshore,-0.0
163,1,Solar PV,-0.0
163,2,Wind offshore,-330.33476007288607
163,3,Wind onshore,-0.0
163,4,Wind offshore,-0.0
164,1,Solar PV,-0.0
164,2,Wind offshore,-338.2998801714365
164,3,Wind onshore,-0.0
164,4,Wind offshore,-0.0
165,1,Solar PV,-0.0
165,2,Wind offshore,-335.873812308089
165,3,Wind onshore,-0.0
165,4,Wind offshore,-0.0
166,1,Solar PV,-0.0
166,2,Wind offshore,-331.9884033548536
166,3,Wind onshore,-0.0
166,4,Wind offshore,-0.0
167,1,Solar PV,-0.0
167,2,Wind offshore,-324.32333817615813
167,3,Wind onshore,-0.0
167,4,Wind offshore,-0.0
168,1,Solar PV,-0.0
168,2,Wind offshore,-308.6107353294329
168,3,Wind onshore,-0.0
168,4,Wind offshore,-0.0
