time,unit,fuel,output
83,3,PtG,0.0
83,4,PtG,0.0
84,1,PtG,0.0
84,2,PtG,0.0
84,3,PtG,0.0
84,4,PtG,0.0
85,1,PtG,0.0
85,2,PtG,0.0
85,3,PtG,0.0
85,4,PtG,0.0
86,1,PtG,0.0
86,2,PtG,0.0
86,3,PtG,0.0
86,4,PtG,0.0
87,1,PtG,0.0
87,2,PtG,0.0
87,3,PtG,0.0
87,4,PtG,0.0
88,1,PtG,0.0
88,2,PtG,0.0
88,3,PtG,0.0
88,4,PtG,0.0
89,1,PtG,0.0
89,2,PtG,0.0
89,3,PtG,0.0
89,4,PtG,0.0
90,1,PtG,0.0
90,2,PtG,0.0
90,3,PtG,0.0
90,4,PtG,0.0
91,1,PtG,0.0
91,2,PtG,0.0
91,3,PtG,0.0
91,4,PtG,0.0
92,1,PtG,0.0
92,2,PtG,0.0
92,3,PtG,0.0
92,4,PtG,0.0
93,1,PtG,0.0
93,2,PtG,0.0
93,3,PtG,0.0
93,4,PtG,0.0
94,1,PtG,0.0
94,2,PtG,0.0
94,3,PtG,0.0
94,4,PtG,0.0
95,1,PtG,0.0
95,2,PtG,0.0
95,3,PtG,0.0
95,4,PtG,0.0
96,1,PtG,0.0
96,2,PtG,70.26813376645873
96,3,PtG,0.0
96,4,PtG,0.0
97,1,PtG,0.0
97,2,PtG,51.022692250413606
97,3,PtG,0.0
97,4,PtG,0.0
98,1,PtG,0.0
98,2,PtG,21.38665200037876
98,3,PtG,0.0
98,4,PtG,0.0
99,1,PtG,0.0
99,2,PtG,0.0
99,3,PtG,0.0
99,4,PtG,0.0
100,1,PtG,0.0
100,2,PtG,0.0
100,3,PtG,0.0
100,4,PtG,0.0
101,1,PtG,0.0
101,2,PtG,0.0
101,3,PtG,0.0
101,4,PtG,0.0
102,1,PtG,0.0
102,2,PtG,0.0
102,3,PtG,0.0
102,4,PtG,0.0
103,1,PtG,0.0
103,2,PtG,0.0
103,3,PtG,0.0
103,4,PtG,0.0
104,1,PtG,0.0
104,2,PtG,0.0
104,3,PtG,0.0
104,4,PtG,0.0
105,1,PtG,0.0
105,2,PtG,0.0
105,3,PtG,0.0
105,4,PtG,0.0
106,1,PtG,0.0
106,2,PtG,0.0
106,3,PtG,0.0
106,4,PtG,0.0
107,1,PtG,0.0
107,2,PtG,0.0
107,3,PtG,0.0
107,4,PtG,0.0
108,1,PtG,0.0
108,2,PtG,0.0
108,3,PtG,0.0
108,4,PtG,0.0
109,1,PtG,0.0
109,2,PtG,0.0
109,3,PtG,0.0
109,4,PtG,0.0
110,1,PtG,0.0
110,2,PtG,0.0
110,3,PtG,0.0
110,4,PtG,0.0
111,1,PtG,0.0
111,2,PtG,0.0
111,3,PtG,0.0
111,4,PtG,0.0
112,1,PtG,0.0
112,2,PtG,0.0
112,3,PtG,0.0
112,4,PtG,0.0
113,1,PtG,0.0
113,2,PtG,0.0
113,3,PtG,0.0
113,4,PtG,0.0
114,1,PtG,0.0
114,2,PtG,0.0
114,3,PtG,0.0
114,4,PtG,0.0
115,1,PtG,0.0
115,2,PtG,0.0
115,3,PtG,0.0
115,4,PtG,0.0
116,1,PtG,0.0
116,2,PtG,0.0
116,3,PtG,0.0
116,4,PtG,0.0
117,1,PtG,0.0
117,2,PtG,0.0
117,3,PtG,0.0
117,4,PtG,0.0
118,1,PtG,0.0
118,2,PtG,0.0
118,3,PtG,0.0
118,4,PtG,0.0
119,1,PtG,0.0
119,2,PtG,0.0
119,3,PtG,0.0
119,4,PtG,0.0
120,1,PtG,0.0
120,2,PtG,125.79792355319297
120,3,PtG,0.0
120,4,PtG,0.0
121,1,PtG,0.0
121,2,PtG,137.13623902815476
121,3,PtG,0.0
121,4,PtG,0.0
122,1,PtG,0.0
122,2,PtG,142.94888323189667
122,3,PtG,0.0
122,4,PtG,0.0
123,1,PtG,0.0
123,2,PtG,154.9925887549151
123,3,PtG,0.0
123,4,PtG,0.0
124,1,PtG,0.0
124,2,PtG,167.14734761197482
124,3,PtG,0.0
124,4,PtG,0.0
125,1,PtG,0.0
125,2,PtG,173.8713815880951
125,3,PtG,0.0
125,4,PtG,0.0
126,1,PtG,0.0
126,2,PtG,167.37631855364137
126,3,PtG,0.0
126,4,PtG,0.0
127,1,PtG,0.0
127,2,PtG,165.69703792207088
127,3,PtG,0.0
127,4,PtG,0.0
128,1,PtG,0.0
128,2,PtG,0.0
128,3,PtG,0.0
128,4,PtG,0.0
129,1,PtG,0.0
129,2,PtG,0.0
129,3,PtG,0.0
129,4,PtG,0.0
130,1,PtG,0.0
130,2,PtG,0.0
130,3,PtG,0.0
130,4,PtG,0.0
131,1,PtG,0.0
131,2,PtG,0.0
131,3,PtG,0.0
131,4,PtG,0.0
132,1,PtG,0.0
132,2,PtG,0.0
132,3,PtG,0.0
132,4,PtG,0.0
133,1,PtG,0.0
133,2,PtG,0.0
133,3,PtG,0.0
133,4,PtG,0.0
134,1,PtG,0.0
134,2,PtG,0.0
134,3,PtG,0.0
134,4,PtG,0.0
135,1,PtG,0.0
135,2,PtG,156.73368214237647
135,3,PtG,0.0
135,4,PtG,0.0
136,1,PtG,0.0
136,2,PtG,0.0
136,3,PtG,0.0
136,4,PtG,0.0
137,1,PtG,0.0
137,2,PtG,0.0
137,3,PtG,0.0
137,4,PtG,0.0
138,1,PtG,0.0
138,2,PtG,0.0
138,3,PtG,0.0
138,4,PtG,0.0
139,1,PtG,0.0
139,2,PtG,0.0
139,3,PtG,0.0
139,4,PtG,0.0
140,1,PtG,0.0
140,2,PtG,0.0
140,3,PtG,0.0
140,4,PtG,0.0
141,1,PtG,0.0
141,2,PtG,0.0
141,3,PtG,0.0
141,4,PtG,0.0
142,1,PtG,0.0
142,2,PtG,0.0
142,3,PtG,0.0
142,4,PtG,0.0
143,1,PtG,0.0
143,2,PtG,166.86817938806055
143,3,PtG,0.0
143,4,PtG,0.0
144,1,PtG,0.0
144,2,PtG,161.2039478741626
144,3,PtG,0.0
144,4,PtG,0.0
145,1,PtG,0.0
145,2,PtG,160.01478365696923
145,3,PtG,0.0
145,4,PtG,0.0
146,1,PtG,0.0
146,2,PtG,164.63113043193673
146,3,PtG,0.0
146,4,PtG,0.0
147,1,PtG,0.0
147,2,PtG,166.23022437289694
147,3,PtG,0.0
147,4,PtG,0.0
148,1,PtG,0.0
148,2,PtG,174.0111462817592
148,3,PtG,0.0
148,4,PtG,0.0
149,1,PtG,0.0
149,2,PtG,171.592666924166
149,3,PtG,3.103563296296352
149,4,PtG,4.433661851851922
150,1,PtG,0.0
150,2,PtG,167.69565876986542
150,3,PtG,6.87470074571217
150,4,PtG,9.547119627143964
151,1,PtG,0.0
151,2,PtG,176.60150008615452
151,3,PtG,0.0
151,4,PtG,0.0
152,1,PtG,0.0
152,2,PtG,167.42496666034677
152,3,PtG,0.0
152,4,PtG,0.0
153,1,PtG,0.0
153,2,PtG,158.27382620394462
153,3,PtG,0.0
153,4,PtG,0.0
154,1,PtG,0.0
154,2,PtG,153.73926567358836
154,3,PtG,0.0
154,4,PtG,0.0
155,1,PtG,0.0
155,2,PtG,0.0
155,3,PtG,0.0
155,4,PtG,0.0
156,1,PtG,0.0
156,2,PtG,149.54422278861193
156,3,PtG,0.0
156,4,PtG,0.0
157,1,PtG,0.0
157,2,PtG,155.29348242645517
157,3,PtG,0.0
157,4,PtG,0.0
158,1,PtG,0.0
158,2,PtG,163.28710461123512
158,3,PtG,0.0
158,4,PtG,0.0
159,1,PtG,0.0
159,2,PtG,160.67554446906237
159,3,PtG,0.0
159,4,PtG,0.0
160,1,PtG,0.0
160,2,PtG,158.09337255534587
160,3,PtG,0.0
160,4,PtG,0.0
161,1,PtG,0.0
161,2,PtG,0.0
161,3,PtG,0.0
161,4,PtG,0.0
162,1,PtG,0.0
162,2,PtG,0.0
162,3,PtG,0.0
162,4,PtG,0.0
163,1,PtG,0.0
163,2,PtG,0.0
163,3,PtG,0.0
163,4,PtG,0.0
164,1,PtG,0.0
164,2,PtG,159.31938332520951
164,3,PtG,0.0
164,4,PtG,0.0
165,1,PtG,0.0
165,2,PtG,115.22325565750413
165,3,PtG,0.0
165,4,PtG,0.0
166,1,PtG,0.0
166,2,PtG,0.0
166,3,PtG,0.0
166,4,PtG,0.0
167,1,PtG,0.0
167,2,PtG,0.0
167,3,PtG,0.0
167,4,PtG,0.0
168,1,PtG,0.0
168,2,PtG,0.0
168,3,PtG,0.0
168,4,PtG,0.0
